source,target,lag_steps,lag_minutes,val,p_value,q_value,significant,cross_series
shorts,video,16,16.0,-0.0783052595983386,0.058797658413947164,0.22614484005364294,False,True
shorts,shorts,10,10.0,0.07696623968902438,0.06217019434470562,0.23025997905446527,False,False
video,video,11,11.0,0.07073226310653845,0.10238800938818955,0.3656714621006769,False,False
video,video,10,10.0,0.06864103288484563,0.11506633341916893,0.3967804600660998,False,False
shorts,shorts,19,19.0,-0.06562739573011271,0.132219489927328,0.41318590602289995,False,False
shorts,video,25,25.0,-0.06558177344298935,0.132219489927328,0.41318590602289995,False,True
video,video,6,6.0,0.06713606598488428,0.125821219325048,0.41318590602289995,False,False
video,shorts,17,17.0,-0.06370291948069295,0.14724478484494039,0.4461963177119405,False,True
video,shorts,25,25.0,0.06222077483542344,0.1572219199565566,0.4468342472873597,False,True
video,video,5,5.0,0.061945639910350146,0.1572219199565566,0.4468342472873597,False,False
video,video,20,20.0,0.06135581746899661,0.1608603290234495,0.4468342472873597,False,False
shorts,shorts,25,25.0,0.05915579377368919,0.17976124346070058,0.485841198542434,False,False
shorts,video,5,5.0,-0.0530433010376093,0.2630389385319888,0.6922077329789178,False,True
video,video,21,21.0,0.04959528215340596,0.32211699166579816,0.8259410042712773,False,False
shorts,shorts,8,8.0,-0.03662118877476853,0.4823579720113437,0.8663066032716742,False,False
shorts,shorts,11,11.0,0.03951786271842264,0.44252838384409426,0.8663066032716742,False,False
shorts,shorts,13,13.0,0.03332492715963548,0.5111208959302878,0.8663066032716742,False,False
shorts,shorts,15,15.0,0.04244716253294,0.42485280428231126,0.8663066032716742,False,False
shorts,shorts,24,24.0,-0.042716017672267896,0.42485280428231126,0.8663066032716742,False,False
shorts,video,4,4.0,-0.04234616639793085,0.42485280428231126,0.8663066032716742,False,True
shorts,video,8,8.0,-0.040413621229918734,0.4399057145001806,0.8663066032716742,False,True
shorts,video,9,9.0,-0.037797964034822,0.4735334232401392,0.8663066032716742,False,True
shorts,video,12,12.0,0.03418161046005788,0.5073993668397668,0.8663066032716742,False,True
shorts,video,13,13.0,0.03449712773434703,0.5073993668397668,0.8663066032716742,False,True
shorts,video,14,14.0,-0.03640353869986196,0.4823579720113437,0.8663066032716742,False,True
shorts,video,17,17.0,0.033882795968031405,0.5073993668397668,0.8663066032716742,False,True
video,shorts,7,7.0,-0.03949321488827666,0.44252838384409426,0.8663066032716742,False,True
video,shorts,11,11.0,-0.046203094926884666,0.3820062695288576,0.8663066032716742,False,True
video,shorts,22,22.0,-0.04162293086230036,0.42485280428231126,0.8663066032716742,False,True
video,shorts,23,23.0,0.04144910159913438,0.42485280428231126,0.8663066032716742,False,True
video,shorts,24,24.0,0.03460566085834432,0.5073993668397668,0.8663066032716742,False,True
video,video,4,4.0,-0.04482267636744506,0.40301999346130235,0.8663066032716742,False,False
video,video,12,12.0,0.041777528660305034,0.42485280428231126,0.8663066032716742,False,False
video,video,19,19.0,0.03644862088862747,0.4823579720113437,0.8663066032716742,False,False
shorts,shorts,9,9.0,-0.029198872975923124,0.5870397065168182,0.9318090579632036,False,False
shorts,video,23,23.0,-0.030436895798591296,0.577371580995167,0.9318090579632036,False,True
video,video,7,7.0,-0.02937727313560415,0.5870397065168182,0.9318090579632036,False,False
video,video,14,14.0,-0.029020682582564197,0.5870397065168182,0.9318090579632036,False,False
shorts,video,19,19.0,-0.02814452353012846,0.5995624707228314,0.9368163605044241,False,True
video,shorts,3,3.0,0.026421842541954024,0.6261656142787307,0.948735779210198,False,True
video,video,13,13.0,-0.0268862888707632,0.6258835891103572,0.948735779210198,False,False
shorts,shorts,14,14.0,-0.02415310927312247,0.6686494915857811,0.9714396895089253,False,False
shorts,video,6,6.0,0.02163511944429011,0.6994365764464262,0.9714396895089253,False,True
shorts,video,10,10.0,-0.022054048807172013,0.6994365764464262,0.9714396895089253,False,True
shorts,video,18,18.0,0.02297184732355192,0.6918290057812576,0.9714396895089253,False,True
video,shorts,6,6.0,0.02174873978560751,0.6994365764464262,0.9714396895089253,False,True
video,video,23,23.0,0.02424646472191376,0.6686494915857811,0.9714396895089253,False,False
shorts,shorts,16,16.0,-0.004827453008285391,0.9273773960377394,0.9761867326713046,False,False
shorts,video,3,3.0,-0.014744151931741665,0.8132447579538921,0.9761867326713046,False,True
shorts,video,7,7.0,-0.007223199261688671,0.9145950087108372,0.9761867326713046,False,True
shorts,video,20,20.0,-0.00995053843710051,0.8714358841050942,0.9761867326713046,False,True
shorts,video,22,22.0,0.011472849014968726,0.8563920876395416,0.9761867326713046,False,True
shorts,video,24,24.0,0.016050334247400957,0.7941164776754336,0.9761867326713046,False,True
video,shorts,1,1.0,-0.011226655343245625,0.8563920876395416,0.9761867326713046,False,True
video,shorts,2,2.0,-0.02041463583496003,0.7226571615190159,0.9761867326713046,False,True
video,shorts,5,5.0,-0.005900337801773569,0.9186346729613062,0.9761867326713046,False,True
video,shorts,10,10.0,-0.006088616811845028,0.9186346729613062,0.9761867326713046,False,True
video,shorts,12,12.0,-0.01966265759186396,0.7333131960028024,0.9761867326713046,False,True
video,shorts,13,13.0,-0.006746071028305417,0.9171910553477212,0.9761867326713046,False,True
video,shorts,14,14.0,-0.007864652280257187,0.9077760758421253,0.9761867326713046,False,True
video,shorts,15,15.0,-0.012731783694906285,0.8513636728345675,0.9761867326713046,False,True
video,shorts,18,18.0,-0.01087987671119795,0.8563920876395416,0.9761867326713046,False,True
video,shorts,19,19.0,-0.01663008435002309,0.788312303201727,0.9761867326713046,False,True
video,shorts,20,20.0,0.012175843126633579,0.8513636728345675,0.9761867326713046,False,True
video,video,8,8.0,-0.014690480818800441,0.8132447579538921,0.9761867326713046,False,False
video,video,9,9.0,0.009236013751269324,0.8811068411810276,0.9761867326713046,False,False
video,video,17,17.0,-0.00556978655888532,0.9186346729613062,0.9761867326713046,False,False
video,video,18,18.0,-0.012260277493276364,0.8513636728345675,0.9761867326713046,False,False
video,video,22,22.0,-0.01786071719630229,0.7655843179533139,0.9761867326713046,False,False
video,video,24,24.0,0.018840037423057142,0.7481419378738483,0.9761867326713046,False,False
shorts,shorts,6,6.0,0.0035263151472672313,0.9509679287856291,0.9809789487054607,False,False
video,shorts,8,8.0,-0.0021769991141865606,0.9656039676558714,0.9809789487054607,False,True
video,shorts,9,9.0,-0.0015625229651161222,0.9711691592184061,0.9809789487054607,False,True
video,shorts,21,21.0,-0.002937343838912511,0.956344288983145,0.9809789487054607,False,True
shorts,video,1,1.0,-0.0002997849063235142,0.9926063481949878,0.9926063481949878,False,True
