timestep,video,shorts
2026-03-07 02:40:00+00:00,2.70805020110221,0.11122563511022443
2026-03-07 02:45:00+00:00,-0.5485659517488375,0.0
2026-03-07 02:50:00+00:00,-0.1670540846631665,-0.17185025692665928
2026-03-07 02:55:00+00:00,-0.14660347419187536,0.31845373111853464
2026-03-07 03:00:00+00:00,0.6997045811061042,-0.5260930958967791
2026-03-07 03:05:00+00:00,-0.01980262729617932,-0.08701137698962975
2026-03-07 03:10:00+00:00,-0.24846135929849966,-0.08004270767353643
2026-03-07 03:15:00+00:00,-0.13720112151348518,0.5108256237659907
2026-03-07 03:20:00+00:00,-0.19415601444095754,-0.35667494393873245
2026-03-07 03:25:00+00:00,0.25131442828090633,-0.01104983618658495
2026-03-07 03:30:00+00:00,0.1300531282481976,0.0
2026-03-07 03:35:00+00:00,-0.4554755286828258,0.2876820724517809
2026-03-07 03:40:00+00:00,0.109199291964992,-0.22314355131420974
2026-03-07 03:45:00+00:00,-0.2231435513142097,-0.06453852113757116
2026-03-07 03:50:00+00:00,0.3215836241274621,0.06453852113757116
2026-03-07 03:55:00+00:00,-0.5978370007556202,0.0
2026-03-07 04:00:00+00:00,0.08701137698962969,0.06062462181643488
2026-03-07 04:05:00+00:00,0.287682072451781,-0.12516314295400605
2026-03-07 04:10:00+00:00,-0.21407025510853495,-0.07410797215372188
2026-03-07 04:15:00+00:00,0.3272129112084161,0.0
2026-03-07 04:20:00+00:00,-0.29546421289383584,-0.06899287148695145
2026-03-07 04:25:00+00:00,-0.03174869831458027,0.13353139262452263
2026-03-07 04:30:00+00:00,0.0,0.060624621816434826
2026-03-07 04:35:00+00:00,-0.17589066646366414,0.21130909366720693
2026-03-07 04:40:00+00:00,0.3944152719215792,-0.21130909366720693
2026-03-07 04:45:00+00:00,-0.11778303565638337,0.1112256351102244
2026-03-07 04:50:00+00:00,0.2029408439966902,-0.23638877806423042
2026-03-07 04:55:00+00:00,-0.2876820724517808,0.06453852113757118
2026-03-07 05:00:00+00:00,0.04652001563489283,0.0
2026-03-07 05:05:00+00:00,0.3901976359773758,0.0
2026-03-07 05:10:00+00:00,-0.5108256237659905,0.17185025692665923
2026-03-07 05:15:00+00:00,-0.043675063502661704,-0.054067221270275745
2026-03-07 05:20:00+00:00,0.30010459245033805,-0.07946417135424688
2026-03-07 05:25:00+00:00,0.25131442828090633,0.10008345855698253
2026-03-07 05:30:00+00:00,-0.22006188477680189,0.0
2026-03-07 05:35:00+00:00,-0.12260232209233224,-0.10008345855698253
2026-03-07 05:40:00+00:00,0.08338160893905111,0.051293294387550536
2026-03-07 05:45:00+00:00,-0.06899287148695166,-0.10536051565782631
2026-03-07 05:50:00+00:00,-0.12136085700426724,0.10536051565782631
2026-03-07 05:55:00+00:00,0.10697211955216779,-0.051293294387550536
2026-03-07 06:00:00+00:00,-0.059719234701622215,-0.04668711397265321
2026-03-07 06:05:00+00:00,-0.18540322333136272,0.16251892949777488
2026-03-07 06:10:00+00:00,0.16093036681263695,-0.2876820724517809
2026-03-07 06:15:00+00:00,0.3110554236370897,0.11122563511022437
2026-03-07 06:20:00+00:00,-0.19627990904466142,0.10008345855698253
2026-03-07 06:25:00+00:00,0.06979576193554182,0.09097177820572672
2026-03-07 06:30:00+00:00,-0.10660973505825821,-0.04445176257083383
2026-03-07 06:35:00+00:00,-0.09156719352549048,0.04445176257083383
2026-03-07 06:40:00+00:00,0.040273899137939884,0.23180161405732436
2026-03-07 06:45:00+00:00,-0.11122563511022432,-0.2762533766281582
2026-03-07 06:50:00+00:00,0.04317217186520872,0.20479441264601322
2026-03-07 06:55:00+00:00,-0.2923879634891937,-0.35139788683788864
2026-03-07 07:00:00+00:00,-0.03846628082779602,0.2336148511815051
2026-03-07 07:05:00+00:00,0.17356876568436008,-0.14416979082957831
2026-03-07 07:10:00+00:00,-0.0800427076735366,0.12783337150988494
