timestep,rows_captured,unique_videos_captured,total_view_count,total_like_count,total_comment_count,new_view_count,new_like_count,new_comment_count,seconds_since_start
2026-03-07 00:23:30+00:00,4,4,1852,144,11,132.0,11.0,2.0,690.0
2026-03-07 00:24:00+00:00,4,4,1938,148,12,86.0,4.0,1.0,720.0
2026-03-07 00:24:30+00:00,4,4,2184,158,12,246.0,10.0,0.0,750.0
2026-03-07 00:25:00+00:00,4,4,2233,165,12,49.0,7.0,0.0,780.0
2026-03-07 00:25:30+00:00,4,4,2400,169,12,167.0,4.0,0.0,810.0
2026-03-07 00:26:00+00:00,4,4,2517,177,12,117.0,8.0,0.0,840.0
2026-03-07 00:26:30+00:00,4,4,2654,182,12,137.0,5.0,0.0,870.0
2026-03-07 00:27:00+00:00,4,4,2836,193,13,182.0,11.0,1.0,900.0
2026-03-07 00:27:30+00:00,4,4,2897,199,13,61.0,6.0,0.0,930.0
2026-03-07 00:28:00+00:00,4,4,3070,205,14,173.0,6.0,1.0,960.0
2026-03-07 00:28:30+00:00,4,4,3172,212,14,102.0,7.0,0.0,990.0
2026-03-07 00:29:00+00:00,4,4,3318,218,15,146.0,6.0,1.0,1020.0
2026-03-07 00:29:30+00:00,4,4,3463,226,16,145.0,8.0,1.0,1050.0
2026-03-07 00:30:00+00:00,4,4,3545,236,16,82.0,10.0,0.0,1080.0
2026-03-07 00:30:30+00:00,4,4,3656,241,16,111.0,5.0,0.0,1110.0
2026-03-07 00:31:00+00:00,4,4,3900,248,16,244.0,7.0,0.0,1140.0
2026-03-07 00:31:30+00:00,4,4,3939,254,17,39.0,6.0,1.0,1170.0
2026-03-07 00:32:00+00:00,4,4,4122,258,18,183.0,4.0,1.0,1200.0
2026-03-07 00:32:30+00:00,4,4,4255,262,18,133.0,4.0,0.0,1230.0
2026-03-07 00:33:00+00:00,4,4,4439,270,18,184.0,8.0,0.0,1260.0
2026-03-07 00:33:30+00:00,4,4,4552,277,19,113.0,7.0,1.0,1290.0
2026-03-07 00:34:00+00:00,4,4,4592,285,19,40.0,8.0,0.0,1320.0
2026-03-07 00:34:30+00:00,4,4,4697,293,20,105.0,8.0,1.0,1350.0
2026-03-07 00:35:00+00:00,4,4,4912,303,20,215.0,10.0,0.0,1380.0
2026-03-07 00:35:30+00:00,4,4,4978,311,20,66.0,8.0,0.0,1410.0
2026-03-07 00:36:00+00:00,4,4,5141,316,20,163.0,5.0,0.0,1440.0
2026-03-07 00:36:30+00:00,4,4,5244,325,20,103.0,9.0,0.0,1470.0
2026-03-07 00:37:00+00:00,4,4,5430,332,20,186.0,7.0,0.0,1500.0
2026-03-07 00:37:30+00:00,4,4,5546,335,20,116.0,3.0,0.0,1530.0
2026-03-07 00:38:00+00:00,4,4,5679,338,21,133.0,3.0,1.0,1560.0
2026-03-07 00:38:30+00:00,4,4,5790,344,21,111.0,6.0,0.0,1590.0
2026-03-07 00:39:00+00:00,4,4,5904,351,21,114.0,7.0,0.0,1620.0
2026-03-07 00:39:30+00:00,4,4,6048,357,22,144.0,6.0,1.0,1650.0
2026-03-07 00:40:00+00:00,4,4,6107,366,22,59.0,9.0,0.0,1680.0
2026-03-07 00:40:30+00:00,4,4,6278,371,22,171.0,5.0,0.0,1710.0
2026-03-07 00:41:00+00:00,4,4,6393,377,23,115.0,6.0,1.0,1740.0
2026-03-07 00:41:30+00:00,4,4,6548,384,24,155.0,7.0,1.0,1770.0
2026-03-07 00:42:00+00:00,4,4,6669,390,24,121.0,6.0,0.0,1800.0
2026-03-07 00:42:30+00:00,4,4,6744,396,25,75.0,6.0,1.0,1830.0
2026-03-07 00:43:00+00:00,4,4,6926,398,26,182.0,2.0,1.0,1860.0
2026-03-07 00:43:30+00:00,4,4,7037,404,26,111.0,6.0,0.0,1890.0
2026-03-07 00:44:00+00:00,4,4,7182,407,26,145.0,3.0,0.0,1920.0
2026-03-07 00:44:30+00:00,4,4,7263,412,26,81.0,5.0,0.0,1950.0
2026-03-07 00:45:00+00:00,4,4,7297,418,26,34.0,6.0,0.0,1980.0
2026-03-07 00:45:30+00:00,4,4,7419,422,26,122.0,4.0,0.0,2010.0
2026-03-07 00:46:00+00:00,4,4,7501,426,26,82.0,4.0,0.0,2040.0
2026-03-07 00:46:30+00:00,0,0,0,0,0,0.0,0.0,0.0,2070.0
2026-03-07 00:47:00+00:00,4,4,7590,432,27,89.0,6.0,1.0,2100.0
2026-03-07 00:47:30+00:00,4,4,7676,441,27,86.0,9.0,0.0,2130.0
2026-03-07 00:48:00+00:00,4,4,7759,445,27,83.0,4.0,0.0,2160.0
2026-03-07 00:48:30+00:00,4,4,7847,449,28,88.0,4.0,1.0,2190.0
2026-03-07 00:49:00+00:00,4,4,7898,454,28,51.0,5.0,0.0,2220.0
2026-03-07 00:49:30+00:00,4,4,8054,457,29,156.0,3.0,1.0,2250.0
2026-03-07 00:50:00+00:00,4,4,8102,463,29,48.0,6.0,0.0,2280.0
2026-03-07 00:50:30+00:00,4,4,8186,465,29,84.0,2.0,0.0,2310.0
2026-03-07 00:51:00+00:00,4,4,8339,470,29,153.0,5.0,0.0,2340.0
2026-03-07 00:51:30+00:00,4,4,8375,479,29,36.0,9.0,0.0,2370.0
2026-03-07 00:52:00+00:00,4,4,8511,484,29,136.0,5.0,0.0,2400.0
2026-03-07 00:52:30+00:00,5,5,8605,490,31,94.0,4.0,0.0,2430.0
2026-03-07 00:53:00+00:00,5,5,8641,494,31,36.0,4.0,0.0,2460.0
2026-03-07 00:53:30+00:00,6,6,8747,500,31,106.0,6.0,0.0,2490.0
2026-03-07 00:54:00+00:00,6,6,8836,505,34,89.0,5.0,3.0,2520.0
2026-03-07 00:54:30+00:00,6,6,8972,510,34,136.0,5.0,0.0,2550.0
2026-03-07 00:55:00+00:00,6,6,9087,515,34,115.0,5.0,0.0,2580.0
2026-03-07 00:55:30+00:00,6,6,9173,523,35,86.0,8.0,1.0,2610.0
2026-03-07 00:56:00+00:00,6,6,9357,533,35,184.0,10.0,0.0,2640.0
2026-03-07 00:56:30+00:00,6,6,9540,547,36,183.0,14.0,1.0,2670.0
2026-03-07 00:57:00+00:00,6,6,9695,556,36,155.0,9.0,0.0,2700.0
2026-03-07 00:57:30+00:00,6,6,9805,566,36,110.0,10.0,0.0,2730.0
2026-03-07 00:58:00+00:00,6,6,10022,576,37,217.0,10.0,1.0,2760.0
2026-03-07 00:58:30+00:00,6,6,10204,581,37,182.0,5.0,0.0,2790.0
2026-03-07 00:59:00+00:00,6,6,10282,590,38,78.0,10.0,1.0,2820.0
2026-03-07 00:59:30+00:00,6,6,10618,603,39,336.0,13.0,1.0,2850.0
2026-03-07 01:00:00+00:00,6,6,10689,608,39,71.0,5.0,0.0,2880.0
2026-03-07 01:00:30+00:00,7,7,11046,620,39,356.0,10.0,0.0,2910.0
2026-03-07 01:01:00+00:00,7,7,11089,627,39,43.0,7.0,0.0,2940.0
2026-03-07 01:01:30+00:00,7,7,11274,636,39,185.0,10.0,0.0,2970.0
2026-03-07 01:02:00+00:00,7,7,11525,645,40,251.0,9.0,1.0,3000.0
2026-03-07 01:02:30+00:00,7,7,11726,660,43,201.0,15.0,3.0,3030.0
2026-03-07 01:03:00+00:00,7,7,11885,681,43,159.0,21.0,0.0,3060.0
2026-03-07 01:03:30+00:00,7,7,12135,713,44,250.0,32.0,1.0,3090.0
2026-03-07 01:04:00+00:00,7,7,12496,726,45,361.0,13.0,1.0,3120.0
2026-03-07 01:04:30+00:00,7,7,12651,738,45,155.0,12.0,0.0,3150.0
2026-03-07 01:05:00+00:00,7,7,12868,755,46,217.0,17.0,1.0,3180.0
2026-03-07 01:05:30+00:00,7,7,13188,771,48,320.0,16.0,2.0,3210.0
2026-03-07 01:06:00+00:00,7,7,13422,783,49,234.0,12.0,1.0,3240.0
2026-03-07 01:06:30+00:00,7,7,13677,802,49,255.0,19.0,0.0,3270.0
2026-03-07 01:07:00+00:00,7,7,13908,817,49,231.0,15.0,0.0,3300.0
2026-03-07 01:07:30+00:00,7,7,14174,836,49,266.0,19.0,0.0,3330.0
2026-03-07 01:08:00+00:00,7,7,14458,850,49,284.0,14.0,0.0,3360.0
2026-03-07 01:08:30+00:00,7,7,14674,861,49,216.0,11.0,0.0,3390.0
2026-03-07 01:09:00+00:00,7,7,15022,869,50,348.0,8.0,1.0,3420.0
2026-03-07 01:09:30+00:00,7,7,15192,880,50,170.0,11.0,0.0,3450.0
2026-03-07 01:10:00+00:00,7,7,15332,901,51,140.0,21.0,1.0,3480.0
2026-03-07 01:10:30+00:00,7,7,15734,921,51,402.0,20.0,0.0,3510.0
2026-03-07 01:11:00+00:00,7,7,16056,937,51,322.0,16.0,0.0,3540.0
2026-03-07 01:11:30+00:00,7,7,16435,957,51,379.0,20.0,0.0,3570.0
2026-03-07 01:12:00+00:00,7,7,16781,967,52,346.0,10.0,1.0,3600.0
2026-03-07 01:12:30+00:00,7,7,16993,986,52,212.0,19.0,0.0,3630.0
2026-03-07 01:13:00+00:00,7,7,17469,1001,53,476.0,15.0,1.0,3660.0
2026-03-07 01:13:30+00:00,7,7,17813,1018,53,344.0,17.0,0.0,3690.0
2026-03-07 01:14:00+00:00,0,0,0,0,0,0.0,0.0,0.0,3720.0
2026-03-07 01:14:30+00:00,7,7,18115,1033,53,302.0,15.0,0.0,3750.0
2026-03-07 01:15:00+00:00,7,7,18689,1048,55,574.0,15.0,2.0,3780.0
2026-03-07 01:15:30+00:00,7,7,18858,1064,55,169.0,16.0,0.0,3810.0
2026-03-07 01:16:00+00:00,7,7,19333,1078,55,475.0,14.0,0.0,3840.0
2026-03-07 01:16:30+00:00,7,7,19684,1091,55,351.0,13.0,0.0,3870.0
2026-03-07 01:17:00+00:00,7,7,19992,1107,55,308.0,16.0,0.0,3900.0
2026-03-07 01:17:30+00:00,7,7,20430,1119,56,438.0,12.0,1.0,3930.0
2026-03-07 01:18:00+00:00,7,7,20666,1131,58,236.0,12.0,2.0,3960.0
2026-03-07 01:18:30+00:00,7,7,21023,1142,58,357.0,11.0,0.0,3990.0
2026-03-07 01:19:00+00:00,7,7,21372,1153,58,349.0,11.0,0.0,4020.0
2026-03-07 01:19:30+00:00,7,7,21491,1169,59,119.0,16.0,1.0,4050.0
2026-03-07 01:20:00+00:00,8,8,21962,1185,59,471.0,15.0,0.0,4080.0
2026-03-07 01:20:30+00:00,8,8,22164,1200,62,202.0,15.0,3.0,4110.0
2026-03-07 01:21:00+00:00,8,8,22398,1222,64,234.0,22.0,2.0,4140.0
2026-03-07 01:21:30+00:00,8,8,22889,1238,64,491.0,16.0,0.0,4170.0
2026-03-07 01:22:00+00:00,8,8,23159,1253,66,270.0,15.0,2.0,4200.0
2026-03-07 01:22:30+00:00,8,8,23617,1277,72,458.0,24.0,6.0,4230.0
2026-03-07 01:23:00+00:00,8,8,23924,1294,75,307.0,17.0,3.0,4260.0
2026-03-07 01:23:30+00:00,8,8,24126,1308,75,202.0,14.0,0.0,4290.0
2026-03-07 01:24:00+00:00,8,8,24467,1326,76,341.0,18.0,1.0,4320.0
2026-03-07 01:24:30+00:00,9,9,24806,1350,77,339.0,17.0,1.0,4350.0
2026-03-07 01:25:00+00:00,9,9,25252,1374,78,446.0,24.0,1.0,4380.0
2026-03-07 01:25:30+00:00,9,9,25628,1403,80,376.0,29.0,2.0,4410.0
2026-03-07 01:26:00+00:00,9,9,25863,1414,81,235.0,11.0,1.0,4440.0
2026-03-07 01:26:30+00:00,9,9,26242,1430,84,379.0,16.0,3.0,4470.0
2026-03-07 01:27:00+00:00,9,9,26579,1443,86,337.0,13.0,2.0,4500.0
2026-03-07 01:27:30+00:00,9,9,26810,1458,87,231.0,15.0,1.0,4530.0
2026-03-07 01:28:00+00:00,9,9,27291,1475,89,481.0,17.0,2.0,4560.0
2026-03-07 01:28:30+00:00,9,9,27570,1494,89,279.0,19.0,0.0,4590.0
2026-03-07 01:29:00+00:00,9,9,28002,1515,90,432.0,21.0,1.0,4620.0
2026-03-07 01:29:30+00:00,9,9,28323,1531,90,321.0,16.0,0.0,4650.0
2026-03-07 01:30:00+00:00,9,9,28665,1553,92,342.0,22.0,2.0,4680.0
2026-03-07 01:30:30+00:00,9,9,29036,1569,92,371.0,16.0,0.0,4710.0
2026-03-07 01:31:00+00:00,9,9,29290,1591,94,254.0,22.0,2.0,4740.0
2026-03-07 01:31:30+00:00,9,9,29792,1616,95,502.0,25.0,1.0,4770.0
2026-03-07 01:32:00+00:00,9,9,30151,1639,95,359.0,23.0,0.0,4800.0
2026-03-07 01:32:30+00:00,9,9,30690,1653,96,539.0,14.0,1.0,4830.0
2026-03-07 01:33:00+00:00,9,9,30996,1666,96,306.0,13.0,0.0,4860.0
2026-03-07 01:33:30+00:00,9,9,31323,1685,96,327.0,19.0,0.0,4890.0
2026-03-07 01:34:00+00:00,9,9,31708,1709,97,385.0,24.0,1.0,4920.0
2026-03-07 01:34:30+00:00,9,9,32144,1728,98,436.0,19.0,1.0,4950.0
2026-03-07 01:35:00+00:00,9,9,32515,1743,98,371.0,15.0,0.0,4980.0
2026-03-07 01:35:30+00:00,9,9,32840,1764,100,325.0,21.0,2.0,5010.0
2026-03-07 01:36:00+00:00,9,9,33340,1781,100,500.0,17.0,0.0,5040.0
2026-03-07 01:36:30+00:00,9,9,33796,1799,100,456.0,18.0,0.0,5070.0
2026-03-07 01:37:00+00:00,9,9,34059,1822,101,263.0,23.0,1.0,5100.0
2026-03-07 01:37:30+00:00,9,9,34827,1841,102,768.0,19.0,1.0,5130.0
2026-03-07 01:38:00+00:00,9,9,35085,1859,104,258.0,18.0,2.0,5160.0
2026-03-07 01:38:30+00:00,9,9,35491,1879,104,406.0,20.0,0.0,5190.0
2026-03-07 01:39:00+00:00,9,9,36075,1901,105,584.0,22.0,1.0,5220.0
2026-03-07 01:39:30+00:00,9,9,36311,1929,105,236.0,28.0,0.0,5250.0
2026-03-07 01:40:00+00:00,9,9,36974,1946,105,663.0,17.0,0.0,5280.0
2026-03-07 01:40:30+00:00,0,0,0,0,0,0.0,0.0,0.0,5310.0
2026-03-07 01:41:00+00:00,9,9,37321,1963,106,347.0,17.0,1.0,5340.0
2026-03-07 01:41:30+00:00,9,9,37884,1984,106,563.0,21.0,0.0,5370.0
2026-03-07 01:42:00+00:00,9,9,38270,1999,106,386.0,15.0,0.0,5400.0
2026-03-07 01:42:30+00:00,9,9,38596,2021,106,326.0,22.0,0.0,5430.0
2026-03-07 01:43:00+00:00,9,9,39132,2036,106,536.0,15.0,0.0,5460.0
2026-03-07 01:43:30+00:00,9,9,39368,2062,106,236.0,26.0,0.0,5490.0
2026-03-07 01:44:00+00:00,9,9,39802,2077,107,434.0,15.0,1.0,5520.0
2026-03-07 01:44:30+00:00,9,9,40253,2091,108,451.0,14.0,1.0,5550.0
2026-03-07 01:45:00+00:00,10,10,40692,2124,110,439.0,23.0,2.0,5580.0
2026-03-07 01:45:30+00:00,10,10,41258,2140,110,566.0,16.0,0.0,5610.0
2026-03-07 01:46:00+00:00,10,10,41620,2163,111,362.0,23.0,1.0,5640.0
2026-03-07 01:46:30+00:00,10,10,41838,2180,111,218.0,17.0,0.0,5670.0
2026-03-07 01:47:00+00:00,10,10,42547,2206,112,709.0,26.0,1.0,5700.0
2026-03-07 01:47:30+00:00,10,10,42860,2235,113,313.0,29.0,1.0,5730.0
2026-03-07 01:48:00+00:00,10,10,43457,2270,114,597.0,36.0,1.0,5760.0
2026-03-07 01:48:30+00:00,10,10,43831,2291,115,374.0,21.0,1.0,5790.0
2026-03-07 01:49:00+00:00,10,10,44237,2313,116,406.0,22.0,1.0,5820.0
2026-03-07 01:49:30+00:00,10,10,44662,2331,116,425.0,18.0,0.0,5850.0
2026-03-07 01:50:00+00:00,10,10,45137,2344,116,475.0,14.0,0.0,5880.0
2026-03-07 01:50:30+00:00,10,10,45307,2356,116,170.0,14.0,0.0,5910.0
2026-03-07 01:51:00+00:00,10,10,45920,2377,117,613.0,21.0,1.0,5940.0
2026-03-07 01:51:30+00:00,10,10,46366,2395,117,446.0,18.0,0.0,5970.0
2026-03-07 01:52:00+00:00,10,10,46891,2414,117,525.0,19.0,0.0,6000.0
2026-03-07 01:52:30+00:00,10,10,47346,2433,117,455.0,19.0,0.0,6030.0
2026-03-07 01:53:00+00:00,10,10,47656,2451,118,310.0,18.0,1.0,6060.0
2026-03-07 01:53:30+00:00,10,10,48371,2471,118,715.0,20.0,0.0,6090.0
2026-03-07 01:54:00+00:00,10,10,48622,2496,119,251.0,25.0,1.0,6120.0
2026-03-07 01:54:30+00:00,10,10,49128,2519,119,506.0,23.0,0.0,6150.0
2026-03-07 01:55:00+00:00,10,10,49612,2541,119,484.0,22.0,0.0,6180.0
2026-03-07 01:55:30+00:00,10,10,49952,2556,120,340.0,15.0,1.0,6210.0
2026-03-07 01:56:00+00:00,10,10,50617,2574,120,665.0,18.0,0.0,6240.0
2026-03-07 01:56:30+00:00,10,10,50825,2593,120,208.0,19.0,0.0,6270.0
2026-03-07 01:57:00+00:00,10,10,51350,2622,121,525.0,29.0,1.0,6300.0
2026-03-07 01:57:30+00:00,10,10,51592,2643,121,242.0,21.0,0.0,6330.0
2026-03-07 01:58:00+00:00,10,10,52028,2668,121,436.0,25.0,0.0,6360.0
2026-03-07 01:58:30+00:00,10,10,52549,2698,121,521.0,30.0,0.0,6390.0
2026-03-07 01:59:00+00:00,10,10,53059,2718,122,510.0,20.0,1.0,6420.0
2026-03-07 01:59:30+00:00,10,10,53726,2738,123,667.0,20.0,1.0,6450.0
2026-03-07 02:00:00+00:00,10,10,54129,2758,125,403.0,20.0,2.0,6480.0
2026-03-07 02:00:30+00:00,10,10,54447,2778,125,318.0,20.0,0.0,6510.0
2026-03-07 02:01:00+00:00,10,10,55093,2799,125,646.0,21.0,0.0,6540.0
2026-03-07 02:01:30+00:00,10,10,55324,2821,125,231.0,22.0,0.0,6570.0
2026-03-07 02:02:00+00:00,10,10,56006,2837,125,682.0,16.0,0.0,6600.0
2026-03-07 02:02:30+00:00,10,10,56338,2857,125,332.0,20.0,0.0,6630.0
2026-03-07 02:03:00+00:00,10,10,56785,2877,126,447.0,20.0,1.0,6660.0
2026-03-07 02:03:30+00:00,10,10,57226,2896,126,441.0,19.0,0.0,6690.0
2026-03-07 02:04:00+00:00,10,10,57492,2915,127,266.0,19.0,1.0,6720.0
2026-03-07 02:04:30+00:00,10,10,57978,2937,128,486.0,22.0,1.0,6750.0
2026-03-07 02:05:00+00:00,10,10,58566,2959,129,588.0,22.0,1.0,6780.0
2026-03-07 02:05:30+00:00,10,10,59130,2990,129,564.0,31.0,0.0,6810.0
2026-03-07 02:06:00+00:00,10,10,59606,3016,130,476.0,26.0,1.0,6840.0
2026-03-07 02:06:30+00:00,0,0,0,0,0,0.0,0.0,0.0,6870.0
2026-03-07 02:07:00+00:00,10,10,60300,3033,131,694.0,17.0,1.0,6900.0
2026-03-07 02:07:30+00:00,10,10,60591,3048,131,291.0,15.0,0.0,6930.0
2026-03-07 02:08:00+00:00,10,10,61034,3060,132,443.0,12.0,1.0,6960.0
2026-03-07 02:08:30+00:00,10,10,61609,3069,132,575.0,9.0,0.0,6990.0
2026-03-07 02:09:00+00:00,10,10,62044,3082,132,435.0,14.0,0.0,7020.0
2026-03-07 02:09:30+00:00,10,10,62551,3107,133,507.0,25.0,1.0,7050.0
2026-03-07 02:10:00+00:00,10,10,62965,3128,133,414.0,21.0,0.0,7080.0
2026-03-07 02:10:30+00:00,10,10,63378,3143,134,413.0,15.0,1.0,7110.0
2026-03-07 02:11:00+00:00,10,10,64058,3161,136,680.0,18.0,2.0,7140.0
2026-03-07 02:11:30+00:00,10,10,64321,3173,137,263.0,12.0,1.0,7170.0
2026-03-07 02:12:00+00:00,10,10,64915,3188,138,594.0,15.0,1.0,7200.0
2026-03-07 02:12:30+00:00,10,10,65295,3203,138,380.0,15.0,0.0,7230.0
2026-03-07 02:13:00+00:00,10,10,65517,3230,138,222.0,27.0,0.0,7260.0
2026-03-07 02:13:30+00:00,10,10,66143,3255,139,626.0,25.0,1.0,7290.0
2026-03-07 02:14:00+00:00,10,10,66422,3273,139,279.0,18.0,0.0,7320.0
2026-03-07 02:14:30+00:00,10,10,66735,3283,139,313.0,11.0,0.0,7350.0
2026-03-07 02:15:00+00:00,10,10,67546,3303,139,811.0,20.0,0.0,7380.0
2026-03-07 02:15:30+00:00,10,10,67927,3320,139,381.0,17.0,0.0,7410.0
2026-03-07 02:16:00+00:00,10,10,68476,3338,142,549.0,18.0,3.0,7440.0
2026-03-07 02:16:30+00:00,10,10,68686,3359,142,210.0,21.0,0.0,7470.0
2026-03-07 02:17:00+00:00,10,10,69503,3380,142,817.0,21.0,1.0,7500.0
2026-03-07 02:17:30+00:00,10,10,69767,3410,143,264.0,30.0,1.0,7530.0
2026-03-07 02:18:00+00:00,10,10,70244,3432,146,477.0,22.0,3.0,7560.0
2026-03-07 02:18:30+00:00,10,10,70633,3449,146,389.0,17.0,0.0,7590.0
2026-03-07 02:19:00+00:00,10,10,70981,3467,146,348.0,18.0,0.0,7620.0
2026-03-07 02:19:30+00:00,10,10,71310,3477,146,329.0,11.0,0.0,7650.0
2026-03-07 02:20:00+00:00,10,10,72096,3488,146,786.0,11.0,0.0,7680.0
2026-03-07 02:20:30+00:00,10,10,72379,3509,146,283.0,21.0,0.0,7710.0
2026-03-07 02:21:00+00:00,10,10,73054,3524,146,675.0,15.0,0.0,7740.0
2026-03-07 02:21:30+00:00,10,10,73350,3539,147,296.0,15.0,1.0,7770.0
2026-03-07 02:22:00+00:00,10,10,73629,3558,147,279.0,19.0,0.0,7800.0
2026-03-07 02:22:30+00:00,10,10,74232,3581,147,603.0,23.0,0.0,7830.0
2026-03-07 02:23:00+00:00,10,10,74559,3595,147,327.0,14.0,0.0,7860.0
2026-03-07 02:23:30+00:00,10,10,74851,3613,147,292.0,18.0,0.0,7890.0
2026-03-07 02:24:00+00:00,10,10,75548,3636,148,697.0,23.0,1.0,7920.0
2026-03-07 02:24:30+00:00,10,10,75850,3653,147,302.0,17.0,0.0,7950.0
2026-03-07 02:25:00+00:00,10,10,76764,3674,147,914.0,21.0,0.0,7980.0
2026-03-07 02:25:30+00:00,10,10,77099,3691,147,335.0,17.0,0.0,8010.0
2026-03-07 02:26:00+00:00,10,10,77544,3714,147,445.0,23.0,0.0,8040.0
2026-03-07 02:26:30+00:00,10,10,78019,3736,148,475.0,22.0,1.0,8070.0
2026-03-07 02:27:00+00:00,10,10,78452,3762,150,433.0,26.0,2.0,8100.0
2026-03-07 02:27:30+00:00,10,10,79029,3773,152,577.0,11.0,2.0,8130.0
2026-03-07 02:28:00+00:00,10,10,79477,3788,153,448.0,15.0,1.0,8160.0
2026-03-07 02:28:30+00:00,10,10,79892,3811,153,415.0,23.0,0.0,8190.0
2026-03-07 02:29:00+00:00,10,10,80392,3833,153,500.0,22.0,0.0,8220.0
2026-03-07 02:29:30+00:00,10,10,80844,3855,154,452.0,22.0,1.0,8250.0
2026-03-07 02:30:00+00:00,10,10,81702,3879,155,858.0,24.0,1.0,8280.0
2026-03-07 02:30:30+00:00,10,10,82012,3898,155,310.0,19.0,0.0,8310.0
2026-03-07 02:31:00+00:00,11,11,82319,3928,155,307.0,30.0,0.0,8340.0
2026-03-07 02:31:30+00:00,0,0,0,0,0,0.0,0.0,0.0,8370.0
2026-03-07 02:32:00+00:00,22,11,166543,7943,312,1020.0,60.0,2.0,8400.0
2026-03-07 02:32:30+00:00,0,0,0,0,0,0.0,0.0,0.0,8430.0
2026-03-07 02:33:00+00:00,11,11,84113,4008,157,774.0,20.0,0.0,8460.0
2026-03-07 02:33:30+00:00,11,11,84509,4031,157,396.0,23.0,0.0,8490.0
2026-03-07 02:34:00+00:00,11,11,85107,4061,157,598.0,30.0,0.0,8520.0
2026-03-07 02:34:30+00:00,11,11,85847,4088,157,740.0,27.0,0.0,8550.0
2026-03-07 02:35:00+00:00,11,11,86155,4108,158,308.0,20.0,1.0,8580.0
2026-03-07 02:35:30+00:00,11,11,87091,4129,159,936.0,21.0,1.0,8610.0
2026-03-07 02:36:00+00:00,11,11,87595,4147,159,504.0,18.0,0.0,8640.0
2026-03-07 02:36:30+00:00,11,11,88027,4164,159,432.0,18.0,0.0,8670.0
2026-03-07 02:37:00+00:00,11,11,88747,4187,160,720.0,23.0,1.0,8700.0
2026-03-07 02:37:30+00:00,11,11,89100,4214,160,353.0,27.0,0.0,8730.0
2026-03-07 02:38:00+00:00,11,11,89433,4245,161,333.0,31.0,1.0,8760.0
2026-03-07 02:38:30+00:00,11,11,90353,4273,162,920.0,28.0,1.0,8790.0
2026-03-07 02:39:00+00:00,11,11,90827,4292,163,474.0,19.0,1.0,8820.0
2026-03-07 02:39:30+00:00,11,11,91442,4326,163,615.0,34.0,0.0,8850.0
2026-03-07 02:40:00+00:00,11,11,92025,4351,164,583.0,25.0,1.0,8880.0
2026-03-07 02:40:30+00:00,11,11,92848,4365,165,823.0,14.0,1.0,8910.0
2026-03-07 02:41:00+00:00,11,11,93289,4392,165,441.0,27.0,0.0,8940.0
2026-03-07 02:41:30+00:00,11,11,93573,4426,165,284.0,34.0,0.0,8970.0
2026-03-07 02:42:00+00:00,11,11,94245,4437,166,672.0,11.0,1.0,9000.0
2026-03-07 02:42:30+00:00,11,11,94619,4459,167,374.0,22.0,1.0,9030.0
2026-03-07 02:43:00+00:00,11,11,94911,4485,168,292.0,26.0,1.0,9060.0
2026-03-07 02:43:30+00:00,11,11,95754,4511,168,843.0,26.0,0.0,9090.0
2026-03-07 02:44:00+00:00,11,11,96160,4530,169,406.0,19.0,1.0,9120.0
