timestep,rows_captured,unique_videos_captured,total_view_count,total_like_count,total_comment_count,new_view_count,new_like_count,new_comment_count,seconds_since_start
2026-03-07 09:23:00+00:00,19,19,451041,13586,434,350.0,6.0,0.0,33060.0
2026-03-07 09:23:30+00:00,19,19,451358,13597,434,317.0,11.0,0.0,33090.0
2026-03-07 09:24:00+00:00,19,19,451425,13607,434,67.0,10.0,0.0,33120.0
2026-03-07 09:24:30+00:00,19,19,452149,13613,434,724.0,6.0,0.0,33150.0
2026-03-07 09:25:00+00:00,19,19,452492,13619,435,343.0,6.0,1.0,33180.0
2026-03-07 09:25:30+00:00,19,19,452908,13629,435,416.0,10.0,0.0,33210.0
2026-03-07 09:26:00+00:00,19,19,452969,13639,435,61.0,10.0,0.0,33240.0
2026-03-07 09:26:30+00:00,0,0,0,0,0,0.0,0.0,0.0,33270.0
2026-03-07 09:27:00+00:00,19,19,453209,13649,435,240.0,10.0,0.0,33300.0
2026-03-07 09:27:30+00:00,19,19,453330,13659,435,121.0,10.0,0.0,33330.0
2026-03-07 09:28:00+00:00,19,19,453362,13667,435,32.0,8.0,0.0,33360.0
2026-03-07 09:28:30+00:00,19,19,453682,13684,435,320.0,17.0,0.0,33390.0
2026-03-07 09:29:00+00:00,19,19,454050,13695,435,368.0,11.0,0.0,33420.0
2026-03-07 09:29:30+00:00,19,19,454240,13703,435,190.0,8.0,0.0,33450.0
2026-03-07 09:30:00+00:00,19,19,455158,13709,435,918.0,6.0,0.0,33480.0
2026-03-07 09:30:30+00:00,19,19,455622,13714,435,464.0,5.0,0.0,33510.0
2026-03-07 09:31:00+00:00,19,19,456087,13718,435,465.0,4.0,0.0,33540.0
2026-03-07 09:31:30+00:00,19,19,456245,13725,435,158.0,7.0,0.0,33570.0
2026-03-07 09:32:00+00:00,19,19,456643,13733,436,398.0,8.0,1.0,33600.0
2026-03-07 09:32:30+00:00,19,19,456729,13739,437,86.0,6.0,1.0,33630.0
2026-03-07 09:33:00+00:00,19,19,456810,13747,437,81.0,8.0,0.0,33660.0
2026-03-07 09:33:30+00:00,19,19,457072,13757,438,262.0,10.0,1.0,33690.0
2026-03-07 09:34:00+00:00,19,19,457256,13762,438,184.0,5.0,0.0,33720.0
2026-03-07 09:34:30+00:00,19,19,457371,13772,438,115.0,10.0,0.0,33750.0
2026-03-07 09:35:00+00:00,19,19,457730,13775,439,359.0,4.0,1.0,33780.0
2026-03-07 09:35:30+00:00,19,19,457916,13778,439,186.0,3.0,0.0,33810.0
2026-03-07 09:36:00+00:00,19,19,458209,13788,439,293.0,10.0,0.0,33840.0
2026-03-07 09:36:30+00:00,19,19,458597,13795,439,388.0,8.0,0.0,33870.0
2026-03-07 09:37:00+00:00,19,19,458699,13800,439,102.0,5.0,0.0,33900.0
2026-03-07 09:37:30+00:00,19,19,458781,13810,439,82.0,10.0,0.0,33930.0
2026-03-07 09:38:00+00:00,19,19,458827,13814,439,46.0,4.0,0.0,33960.0
2026-03-07 09:38:30+00:00,19,19,459463,13822,439,636.0,8.0,0.0,33990.0
2026-03-07 09:39:00+00:00,19,19,459691,13827,439,228.0,5.0,0.0,34020.0
2026-03-07 09:39:30+00:00,19,19,459858,13843,439,167.0,16.0,0.0,34050.0
2026-03-07 09:40:00+00:00,19,19,460797,13846,439,939.0,3.0,0.0,34080.0
2026-03-07 09:40:30+00:00,19,19,461552,13849,440,755.0,4.0,1.0,34110.0
2026-03-07 09:41:00+00:00,19,19,461599,13852,440,47.0,3.0,0.0,34140.0
2026-03-07 09:41:30+00:00,19,19,461990,13858,440,391.0,6.0,0.0,34170.0
2026-03-07 09:42:00+00:00,19,19,462144,13860,440,154.0,2.0,0.0,34200.0
2026-03-07 09:42:30+00:00,19,19,462168,13864,440,24.0,4.0,0.0,34230.0
2026-03-07 09:43:00+00:00,19,19,462353,13871,440,185.0,7.0,0.0,34260.0
2026-03-07 09:43:30+00:00,19,19,463338,13876,440,985.0,5.0,0.0,34290.0
2026-03-07 09:44:00+00:00,19,19,463889,13886,440,551.0,10.0,0.0,34320.0
2026-03-07 09:44:30+00:00,19,19,465166,13890,441,1277.0,4.0,1.0,34350.0
2026-03-07 09:45:00+00:00,19,19,465568,13895,441,402.0,5.0,0.0,34380.0
2026-03-07 09:45:30+00:00,19,19,466127,13900,441,559.0,5.0,0.0,34410.0
2026-03-07 09:46:00+00:00,19,19,466137,13903,441,10.0,3.0,0.0,34440.0
2026-03-07 09:46:30+00:00,19,19,466789,13908,441,652.0,5.0,0.0,34470.0
2026-03-07 09:47:00+00:00,19,19,466869,13917,442,80.0,9.0,1.0,34500.0
2026-03-07 09:47:30+00:00,0,0,0,0,0,0.0,0.0,0.0,34530.0
2026-03-07 09:48:00+00:00,19,19,466945,13921,442,76.0,4.0,0.0,34560.0
2026-03-07 09:48:30+00:00,19,19,467427,13926,442,482.0,5.0,0.0,34590.0
2026-03-07 09:49:00+00:00,19,19,467848,13932,442,421.0,6.0,0.0,34620.0
2026-03-07 09:49:30+00:00,19,19,468137,13944,443,289.0,12.0,1.0,34650.0
2026-03-07 09:50:00+00:00,19,19,469344,13960,443,1207.0,16.0,0.0,34680.0
2026-03-07 09:50:30+00:00,19,19,469987,13969,443,643.0,9.0,0.0,34710.0
2026-03-07 09:51:00+00:00,19,19,470599,13976,443,612.0,7.0,0.0,34740.0
2026-03-07 09:51:30+00:00,19,19,470618,13982,444,19.0,6.0,1.0,34770.0
2026-03-07 09:52:00+00:00,19,19,471203,13984,444,585.0,2.0,0.0,34800.0
2026-03-07 09:52:30+00:00,19,19,471285,13990,445,82.0,6.0,1.0,34830.0
2026-03-07 09:53:00+00:00,19,19,471350,13997,445,65.0,7.0,0.0,34860.0
2026-03-07 09:53:30+00:00,19,19,471851,14009,445,501.0,12.0,0.0,34890.0
2026-03-07 09:54:00+00:00,19,19,472098,14017,445,247.0,8.0,0.0,34920.0
2026-03-07 09:54:30+00:00,19,19,472778,14024,445,680.0,7.0,0.0,34950.0
2026-03-07 09:55:00+00:00,19,19,473904,14027,445,1126.0,4.0,0.0,34980.0
2026-03-07 09:55:30+00:00,19,19,474365,14040,445,461.0,13.0,0.0,35010.0
2026-03-07 09:56:00+00:00,19,19,475049,14045,445,684.0,5.0,0.0,35040.0
2026-03-07 09:56:30+00:00,19,19,475466,14056,445,417.0,11.0,0.0,35070.0
2026-03-07 09:57:00+00:00,19,19,475666,14065,445,200.0,9.0,0.0,35100.0
2026-03-07 09:57:30+00:00,19,19,475737,14071,445,71.0,6.0,0.0,35130.0
2026-03-07 09:58:00+00:00,19,19,475790,14078,446,53.0,7.0,1.0,35160.0
2026-03-07 09:58:30+00:00,19,19,476260,14086,446,470.0,8.0,0.0,35190.0
2026-03-07 09:59:00+00:00,19,19,476555,14090,446,295.0,4.0,0.0,35220.0
2026-03-07 09:59:30+00:00,19,19,476790,14096,446,235.0,6.0,0.0,35250.0
2026-03-07 10:00:00+00:00,19,19,477907,14115,446,1117.0,19.0,0.0,35280.0
2026-03-07 10:00:30+00:00,19,19,477974,14121,446,67.0,6.0,0.0,35310.0
2026-03-07 10:01:00+00:00,19,19,478530,14126,446,556.0,5.0,0.0,35340.0
2026-03-07 10:01:30+00:00,19,19,479041,14128,446,511.0,2.0,0.0,35370.0
2026-03-07 10:02:00+00:00,19,19,479245,14136,446,204.0,8.0,0.0,35400.0
2026-03-07 10:02:30+00:00,19,19,479404,14140,446,159.0,4.0,0.0,35430.0
2026-03-07 10:03:00+00:00,19,19,479849,14145,448,445.0,5.0,2.0,35460.0
2026-03-07 10:03:30+00:00,19,19,480284,14149,448,435.0,4.0,0.0,35490.0
2026-03-07 10:04:00+00:00,19,19,480478,14152,448,194.0,3.0,0.0,35520.0
2026-03-07 10:04:30+00:00,19,19,481515,14159,448,1037.0,7.0,0.0,35550.0
2026-03-07 10:05:00+00:00,19,19,482074,14169,449,559.0,10.0,1.0,35580.0
2026-03-07 10:05:30+00:00,19,19,482570,14173,450,496.0,4.0,1.0,35610.0
2026-03-07 10:06:00+00:00,19,19,482612,14184,450,42.0,11.0,0.0,35640.0
2026-03-07 10:06:30+00:00,19,19,483164,14198,450,552.0,15.0,0.0,35670.0
2026-03-07 10:07:00+00:00,19,19,483236,14205,450,72.0,7.0,0.0,35700.0
2026-03-07 10:07:30+00:00,19,19,483308,14214,450,72.0,9.0,0.0,35730.0
2026-03-07 10:08:00+00:00,19,19,483803,14220,450,495.0,6.0,0.0,35760.0
2026-03-07 10:08:30+00:00,0,0,0,0,0,0.0,0.0,0.0,35790.0
2026-03-07 10:09:00+00:00,19,19,484342,14226,451,539.0,6.0,1.0,35820.0
2026-03-07 10:09:30+00:00,19,19,484437,14233,452,95.0,8.0,1.0,35850.0
2026-03-07 10:10:00+00:00,19,19,485452,14238,452,1015.0,5.0,0.0,35880.0
2026-03-07 10:10:30+00:00,19,19,485854,14241,452,402.0,3.0,0.0,35910.0
2026-03-07 10:11:00+00:00,19,19,486448,14250,452,594.0,9.0,0.0,35940.0
2026-03-07 10:11:30+00:00,19,19,486479,14260,453,31.0,10.0,1.0,35970.0
2026-03-07 10:12:00+00:00,19,19,486956,14267,453,477.0,7.0,0.0,36000.0
2026-03-07 10:12:30+00:00,19,19,487037,14277,453,81.0,10.0,0.0,36030.0
2026-03-07 10:13:00+00:00,19,19,487133,14287,453,96.0,10.0,0.0,36060.0
2026-03-07 10:13:30+00:00,19,19,487551,14294,453,418.0,7.0,0.0,36090.0
2026-03-07 10:14:00+00:00,19,19,488415,14302,453,864.0,8.0,0.0,36120.0
2026-03-07 10:14:30+00:00,19,19,488731,14304,453,316.0,2.0,0.0,36150.0
2026-03-07 10:15:00+00:00,19,19,489958,14310,453,1227.0,6.0,0.0,36180.0
2026-03-07 10:15:30+00:00,19,19,490793,14320,453,835.0,10.0,0.0,36210.0
2026-03-07 10:16:00+00:00,19,19,490815,14325,453,22.0,5.0,0.0,36240.0
2026-03-07 10:16:30+00:00,19,19,491045,14332,453,230.0,8.0,0.0,36270.0
2026-03-07 10:17:00+00:00,19,19,491163,14341,453,118.0,9.0,0.0,36300.0
2026-03-07 10:17:30+00:00,19,19,491222,14351,453,59.0,10.0,0.0,36330.0
2026-03-07 10:18:00+00:00,19,19,491381,14358,453,159.0,7.0,0.0,36360.0
2026-03-07 10:18:30+00:00,19,19,491539,14362,453,158.0,4.0,0.0,36390.0
2026-03-07 10:19:00+00:00,19,19,491664,14367,455,125.0,5.0,2.0,36420.0
2026-03-07 10:19:30+00:00,19,19,491926,14370,455,262.0,3.0,0.0,36450.0
2026-03-07 10:20:00+00:00,19,19,492533,14376,455,607.0,6.0,0.0,36480.0
2026-03-07 10:20:30+00:00,19,19,492895,14379,455,362.0,3.0,0.0,36510.0
2026-03-07 10:21:00+00:00,19,19,493132,14382,455,237.0,3.0,0.0,36540.0
2026-03-07 10:21:30+00:00,19,19,493347,14389,455,215.0,7.0,0.0,36570.0
2026-03-07 10:22:00+00:00,19,19,493447,14395,457,100.0,6.0,2.0,36600.0
2026-03-07 10:22:30+00:00,19,19,493493,14405,458,46.0,10.0,1.0,36630.0
2026-03-07 10:23:00+00:00,19,19,493597,14412,458,104.0,7.0,0.0,36660.0
2026-03-07 10:23:30+00:00,19,19,493959,14417,458,362.0,5.0,0.0,36690.0
2026-03-07 10:24:00+00:00,19,19,494796,14420,458,837.0,3.0,0.0,36720.0
2026-03-07 10:24:30+00:00,19,19,495850,14425,459,1054.0,5.0,1.0,36750.0
2026-03-07 10:25:00+00:00,19,19,495962,14429,459,112.0,4.0,0.0,36780.0
2026-03-07 10:25:30+00:00,19,19,496802,14431,459,840.0,2.0,0.0,36810.0
2026-03-07 10:26:00+00:00,19,19,496851,14438,460,49.0,7.0,1.0,36840.0
2026-03-07 10:26:30+00:00,19,19,497133,14445,460,282.0,7.0,0.0,36870.0
2026-03-07 10:27:00+00:00,19,19,497189,14450,460,56.0,5.0,0.0,36900.0
2026-03-07 10:27:30+00:00,19,19,497243,14465,460,54.0,15.0,0.0,36930.0
2026-03-07 10:28:00+00:00,19,19,497390,14471,461,147.0,6.0,1.0,36960.0
2026-03-07 10:28:30+00:00,0,0,0,0,0,0.0,0.0,0.0,36990.0
2026-03-07 10:29:00+00:00,19,19,497674,14477,461,284.0,6.0,0.0,37020.0
2026-03-07 10:29:30+00:00,19,19,497762,14482,461,88.0,5.0,0.0,37050.0
2026-03-07 10:30:00+00:00,19,19,498298,14490,461,536.0,8.0,0.0,37080.0
2026-03-07 10:30:30+00:00,19,19,498484,14496,461,186.0,6.0,0.0,37110.0
2026-03-07 10:31:00+00:00,19,19,498708,14500,461,224.0,4.0,0.0,37140.0
2026-03-07 10:31:30+00:00,19,19,498733,14505,461,25.0,5.0,0.0,37170.0
2026-03-07 10:32:00+00:00,19,19,498933,14513,461,200.0,8.0,0.0,37200.0
2026-03-07 10:32:30+00:00,19,19,498967,14527,461,34.0,14.0,0.0,37230.0
2026-03-07 10:33:00+00:00,19,19,499146,14535,461,179.0,8.0,0.0,37260.0
2026-03-07 10:33:30+00:00,19,19,499174,14540,461,28.0,5.0,0.0,37290.0
2026-03-07 10:34:00+00:00,19,19,499388,14542,461,214.0,2.0,0.0,37320.0
2026-03-07 10:34:30+00:00,19,19,499498,14548,461,110.0,6.0,0.0,37350.0
2026-03-07 10:35:00+00:00,19,19,500246,14555,461,748.0,7.0,0.0,37380.0
2026-03-07 10:35:30+00:00,19,19,500642,14565,462,396.0,10.0,1.0,37410.0
2026-03-07 10:36:00+00:00,19,19,501055,14571,462,413.0,6.0,0.0,37440.0
2026-03-07 10:36:30+00:00,19,19,501175,14573,462,120.0,2.0,0.0,37470.0
2026-03-07 10:37:00+00:00,19,19,501583,14576,462,408.0,3.0,0.0,37500.0
2026-03-07 10:37:30+00:00,19,19,501653,14585,462,70.0,9.0,0.0,37530.0
2026-03-07 10:38:00+00:00,19,19,501723,14589,462,70.0,4.0,0.0,37560.0
2026-03-07 10:38:30+00:00,19,19,502426,14594,462,703.0,5.0,0.0,37590.0
2026-03-07 10:39:00+00:00,19,19,502910,14600,462,484.0,6.0,0.0,37620.0
2026-03-07 10:39:30+00:00,19,19,504208,14607,462,1298.0,8.0,0.0,37650.0
2026-03-07 10:40:00+00:00,19,19,504666,14612,462,458.0,5.0,0.0,37680.0
2026-03-07 10:40:30+00:00,19,19,505187,14616,462,521.0,4.0,0.0,37710.0
2026-03-07 10:41:00+00:00,19,19,505222,14620,462,35.0,4.0,0.0,37740.0
2026-03-07 10:41:30+00:00,19,19,505648,14622,463,426.0,2.0,1.0,37770.0
2026-03-07 10:42:00+00:00,19,19,505807,14626,464,159.0,4.0,1.0,37800.0
2026-03-07 10:42:30+00:00,19,19,505810,14636,464,3.0,10.0,0.0,37830.0
2026-03-07 10:43:00+00:00,19,19,506165,14642,464,355.0,6.0,0.0,37860.0
2026-03-07 10:43:30+00:00,19,19,506728,14647,464,563.0,5.0,0.0,37890.0
2026-03-07 10:44:00+00:00,19,19,506894,14654,464,166.0,7.0,0.0,37920.0
2026-03-07 10:44:30+00:00,19,19,507807,14659,464,913.0,5.0,0.0,37950.0
2026-03-07 10:45:00+00:00,19,19,508185,14663,465,378.0,4.0,1.0,37980.0
2026-03-07 10:45:30+00:00,19,19,508195,14670,465,10.0,7.0,0.0,38010.0
2026-03-07 10:46:00+00:00,19,19,508640,14678,465,445.0,8.0,0.0,38040.0
2026-03-07 10:46:30+00:00,19,19,509119,14682,465,479.0,4.0,0.0,38070.0
2026-03-07 10:47:00+00:00,19,19,509201,14690,465,82.0,8.0,0.0,38100.0
2026-03-07 10:47:30+00:00,19,19,509219,14695,466,18.0,5.0,1.0,38130.0
2026-03-07 10:48:00+00:00,19,19,509557,14702,466,338.0,7.0,0.0,38160.0
2026-03-07 10:48:30+00:00,19,19,510274,14707,466,717.0,5.0,0.0,38190.0
2026-03-07 10:49:00+00:00,0,0,0,0,0,0.0,0.0,0.0,38220.0
2026-03-07 10:49:30+00:00,19,19,510414,14714,466,140.0,7.0,0.0,38250.0
2026-03-07 10:50:00+00:00,19,19,511403,14716,466,989.0,2.0,0.0,38280.0
2026-03-07 10:50:30+00:00,19,19,511961,14721,466,558.0,5.0,0.0,38310.0
2026-03-07 10:51:00+00:00,19,19,512308,14729,466,347.0,8.0,0.0,38340.0
2026-03-07 10:51:30+00:00,19,19,512421,14740,467,113.0,11.0,1.0,38370.0
2026-03-07 10:52:00+00:00,19,19,512651,14743,469,230.0,6.0,2.0,38400.0
2026-03-07 10:52:30+00:00,19,19,512701,14743,469,50.0,5.0,0.0,38430.0
2026-03-07 10:53:00+00:00,19,19,512894,14744,469,193.0,5.0,0.0,38460.0
2026-03-07 10:53:30+00:00,19,19,512967,14747,469,73.0,6.0,0.0,38490.0
2026-03-07 10:54:00+00:00,19,19,513047,14746,469,80.0,5.0,0.0,38520.0
2026-03-07 10:54:30+00:00,19,19,513284,14739,469,237.0,1.0,0.0,38550.0
2026-03-07 10:55:00+00:00,19,19,513730,14744,469,446.0,9.0,0.0,38580.0
2026-03-07 10:55:30+00:00,19,19,513925,14739,469,195.0,1.0,0.0,38610.0
2026-03-07 10:56:00+00:00,19,19,514123,14738,471,198.0,5.0,2.0,38640.0
2026-03-07 10:56:30+00:00,19,19,514275,14734,470,152.0,4.0,0.0,38670.0
2026-03-07 10:57:00+00:00,19,19,514310,14729,470,35.0,6.0,0.0,38700.0
2026-03-07 10:57:30+00:00,19,19,514341,14726,470,31.0,3.0,0.0,38730.0
2026-03-07 10:58:00+00:00,19,19,514389,14727,470,48.0,7.0,0.0,38760.0
2026-03-07 10:58:30+00:00,19,19,514751,14728,470,362.0,5.0,0.0,38790.0
2026-03-07 10:59:00+00:00,19,19,514876,14725,470,125.0,3.0,0.0,38820.0
2026-03-07 10:59:30+00:00,19,19,515796,14727,471,920.0,4.0,1.0,38850.0
2026-03-07 11:00:00+00:00,19,19,515867,14731,472,71.0,4.0,1.0,38880.0
2026-03-07 11:00:30+00:00,19,19,516512,14736,472,645.0,5.0,0.0,38910.0
2026-03-07 11:01:00+00:00,19,19,516526,14745,472,14.0,9.0,0.0,38940.0
2026-03-07 11:01:30+00:00,19,19,516572,14753,472,46.0,8.0,0.0,38970.0
2026-03-07 11:02:00+00:00,19,19,516786,14760,472,214.0,7.0,0.0,39000.0
2026-03-07 11:02:30+00:00,19,19,516808,14771,472,22.0,11.0,0.0,39030.0
2026-03-07 11:03:00+00:00,19,19,517029,14782,472,221.0,11.0,0.0,39060.0
2026-03-07 11:03:30+00:00,19,19,517268,14792,474,239.0,10.0,2.0,39090.0
2026-03-07 11:04:00+00:00,19,19,517507,14796,475,239.0,4.0,1.0,39120.0
2026-03-07 11:04:30+00:00,19,19,518058,14804,475,551.0,8.0,0.0,39150.0
2026-03-07 11:05:00+00:00,19,19,518094,14816,475,36.0,12.0,0.0,39180.0
2026-03-07 11:05:30+00:00,19,19,518655,14821,475,561.0,5.0,0.0,39210.0
2026-03-07 11:06:00+00:00,19,19,518714,14828,476,59.0,7.0,1.0,39240.0
2026-03-07 11:06:30+00:00,19,19,518919,14835,477,205.0,7.0,1.0,39270.0
2026-03-07 11:07:00+00:00,19,19,519010,14840,478,91.0,5.0,1.0,39300.0
2026-03-07 11:07:30+00:00,19,19,519021,14848,478,11.0,8.0,0.0,39330.0
2026-03-07 11:08:00+00:00,19,19,519338,14861,478,317.0,13.0,0.0,39360.0
2026-03-07 11:08:30+00:00,19,19,519724,14864,478,386.0,3.0,0.0,39390.0
2026-03-07 11:09:00+00:00,0,0,0,0,0,0.0,0.0,0.0,39420.0
2026-03-07 11:09:30+00:00,19,19,519754,14872,478,30.0,8.0,0.0,39450.0
2026-03-07 11:10:00+00:00,19,19,520738,14879,479,984.0,7.0,1.0,39480.0
2026-03-07 11:10:30+00:00,19,19,520825,14886,480,87.0,7.0,1.0,39510.0
2026-03-07 11:11:00+00:00,19,19,521311,14894,481,486.0,8.0,1.0,39540.0
2026-03-07 11:11:30+00:00,19,19,521795,14897,481,484.0,3.0,1.0,39570.0
2026-03-07 11:12:00+00:00,19,19,522231,14904,481,436.0,7.0,0.0,39600.0
2026-03-07 11:12:30+00:00,19,19,522326,14909,482,95.0,5.0,1.0,39630.0
2026-03-07 11:13:00+00:00,19,19,522371,14912,482,45.0,3.0,0.0,39660.0
2026-03-07 11:13:30+00:00,19,19,522954,14919,482,583.0,7.0,0.0,39690.0
2026-03-07 11:14:00+00:00,19,19,523322,14927,482,368.0,8.0,0.0,39720.0
2026-03-07 11:14:30+00:00,19,19,523594,14931,482,272.0,5.0,0.0,39750.0
2026-03-07 11:15:00+00:00,19,19,524026,14938,483,432.0,7.0,1.0,39780.0
2026-03-07 11:15:30+00:00,19,19,524700,14946,483,674.0,8.0,0.0,39810.0
2026-03-07 11:16:00+00:00,19,19,525051,14953,483,351.0,7.0,0.0,39840.0
2026-03-07 11:16:30+00:00,19,19,525242,14961,483,191.0,8.0,0.0,39870.0
2026-03-07 11:17:00+00:00,19,19,525418,14967,483,176.0,6.0,0.0,39900.0
2026-03-07 11:17:30+00:00,19,19,525447,14971,483,29.0,4.0,0.0,39930.0
2026-03-07 11:18:00+00:00,19,19,525783,14973,484,336.0,2.0,1.0,39960.0
2026-03-07 11:18:30+00:00,19,19,525954,14977,484,171.0,4.0,0.0,39990.0
2026-03-07 11:19:00+00:00,19,19,526474,14986,485,520.0,9.0,1.0,40020.0
2026-03-07 11:19:30+00:00,19,19,527167,14992,485,693.0,6.0,0.0,40050.0
2026-03-07 11:20:00+00:00,19,19,527207,14999,485,40.0,7.0,0.0,40080.0
2026-03-07 11:20:30+00:00,19,19,528508,15005,485,1301.0,6.0,0.0,40110.0
2026-03-07 11:21:00+00:00,19,19,528510,15014,485,2.0,9.0,0.0,40140.0
2026-03-07 11:21:30+00:00,19,19,528609,15026,485,99.0,12.0,0.0,40170.0
2026-03-07 11:22:00+00:00,19,19,528961,15030,485,352.0,4.0,0.0,40200.0
2026-03-07 11:22:30+00:00,19,19,529028,15036,485,67.0,6.0,0.0,40230.0
2026-03-07 11:23:00+00:00,19,19,529416,15046,485,388.0,10.0,0.0,40260.0
2026-03-07 11:23:30+00:00,19,19,529839,15052,485,423.0,6.0,0.0,40290.0
2026-03-07 11:24:00+00:00,19,19,530170,15065,485,331.0,13.0,0.0,40320.0
2026-03-07 11:24:30+00:00,19,19,530218,15080,485,48.0,15.0,0.0,40350.0
2026-03-07 11:25:00+00:00,19,19,530750,15086,485,532.0,6.0,0.0,40380.0
2026-03-07 11:25:30+00:00,19,19,531196,15090,485,446.0,4.0,0.0,40410.0
2026-03-07 11:26:00+00:00,19,19,531230,15091,485,34.0,1.0,0.0,40440.0
2026-03-07 11:26:30+00:00,19,19,531321,15095,485,91.0,4.0,0.0,40470.0
2026-03-07 11:27:00+00:00,19,19,531389,15103,485,68.0,8.0,0.0,40500.0
2026-03-07 11:27:30+00:00,19,19,531409,15107,486,20.0,4.0,1.0,40530.0
2026-03-07 11:28:00+00:00,19,19,531506,15115,486,97.0,8.0,0.0,40560.0
2026-03-07 11:28:30+00:00,19,19,531621,15120,486,115.0,5.0,0.0,40590.0
2026-03-07 11:29:00+00:00,19,19,531834,15124,486,213.0,4.0,0.0,40620.0
2026-03-07 11:29:30+00:00,19,19,531871,15132,486,37.0,8.0,0.0,40650.0
2026-03-07 11:30:00+00:00,19,19,532339,15139,486,468.0,7.0,0.0,40680.0
2026-03-07 11:30:30+00:00,0,0,0,0,0,0.0,0.0,0.0,40710.0
2026-03-07 11:31:00+00:00,19,19,532487,15149,486,148.0,10.0,0.0,40740.0
2026-03-07 11:31:30+00:00,19,19,532527,15153,486,40.0,4.0,0.0,40770.0
2026-03-07 11:32:00+00:00,19,19,532620,15163,486,93.0,10.0,0.0,40800.0
2026-03-07 11:32:30+00:00,19,19,532624,15168,486,4.0,5.0,0.0,40830.0
2026-03-07 11:33:00+00:00,19,19,532672,15172,486,48.0,4.0,0.0,40860.0
2026-03-07 11:33:30+00:00,19,19,532969,15177,486,297.0,5.0,0.0,40890.0
2026-03-07 11:34:00+00:00,19,19,533282,15182,486,313.0,5.0,0.0,40920.0
2026-03-07 11:34:30+00:00,19,19,533365,15188,486,83.0,6.0,0.0,40950.0
2026-03-07 11:35:00+00:00,19,19,533594,15192,486,229.0,4.0,0.0,40980.0
2026-03-07 11:35:30+00:00,19,19,533713,15197,486,119.0,5.0,0.0,41010.0
2026-03-07 11:36:00+00:00,19,19,533797,15205,486,84.0,8.0,0.0,41040.0
2026-03-07 11:36:30+00:00,19,19,533824,15211,486,27.0,6.0,0.0,41070.0
2026-03-07 11:37:00+00:00,19,19,533877,15215,486,53.0,4.0,0.0,41100.0
2026-03-07 11:37:30+00:00,19,19,533914,15220,486,37.0,5.0,0.0,41130.0
2026-03-07 11:38:00+00:00,19,19,533978,15228,486,64.0,8.0,0.0,41160.0
2026-03-07 11:38:30+00:00,19,19,533989,15235,486,11.0,7.0,0.0,41190.0
2026-03-07 11:39:00+00:00,19,19,534090,15241,486,101.0,6.0,0.0,41220.0
2026-03-07 11:39:30+00:00,19,19,534142,15243,486,52.0,2.0,0.0,41250.0
2026-03-07 11:40:00+00:00,19,19,534286,15251,487,144.0,8.0,1.0,41280.0
2026-03-07 11:40:30+00:00,19,19,534381,15259,487,95.0,8.0,0.0,41310.0
2026-03-07 11:41:00+00:00,19,19,534429,15263,487,48.0,4.0,0.0,41340.0
2026-03-07 11:41:30+00:00,19,19,534451,15272,487,22.0,9.0,0.0,41370.0
2026-03-07 11:42:00+00:00,19,19,534544,15278,487,93.0,6.0,0.0,41400.0
2026-03-07 11:42:30+00:00,19,19,534556,15292,487,12.0,14.0,0.0,41430.0
2026-03-07 11:43:00+00:00,19,19,534667,15299,487,111.0,7.0,0.0,41460.0
2026-03-07 11:43:30+00:00,19,19,534690,15307,487,23.0,8.0,0.0,41490.0
2026-03-07 11:44:00+00:00,19,19,534779,15314,487,89.0,7.0,0.0,41520.0
2026-03-07 11:44:30+00:00,19,19,534820,15318,488,41.0,4.0,1.0,41550.0
2026-03-07 11:45:00+00:00,19,19,535094,15326,489,274.0,8.0,1.0,41580.0
2026-03-07 11:45:30+00:00,19,19,535320,15331,489,226.0,5.0,0.0,41610.0
2026-03-07 11:46:00+00:00,19,19,535746,15337,489,426.0,6.0,0.0,41640.0
2026-03-07 11:46:30+00:00,19,19,536000,15341,490,254.0,4.0,1.0,41670.0
2026-03-07 11:47:00+00:00,19,19,536144,15353,490,144.0,12.0,0.0,41700.0
2026-03-07 11:47:30+00:00,19,19,536174,15361,490,30.0,8.0,0.0,41730.0
2026-03-07 11:48:00+00:00,19,19,536878,15365,490,704.0,4.0,0.0,41760.0
2026-03-07 11:48:30+00:00,19,19,537194,15374,490,316.0,9.0,0.0,41790.0
2026-03-07 11:49:00+00:00,19,19,537201,15386,490,7.0,12.0,0.0,41820.0
2026-03-07 11:49:30+00:00,19,19,537888,15390,490,687.0,5.0,0.0,41850.0
2026-03-07 11:50:00+00:00,19,19,538387,15397,490,499.0,7.0,0.0,41880.0
2026-03-07 11:50:30+00:00,19,19,538408,15401,490,21.0,5.0,0.0,41910.0
2026-03-07 11:51:00+00:00,19,19,538749,15411,490,341.0,10.0,0.0,41940.0
2026-03-07 11:51:30+00:00,0,0,0,0,0,0.0,0.0,0.0,41970.0
2026-03-07 11:52:00+00:00,19,19,539053,15417,490,304.0,6.0,0.0,42000.0
2026-03-07 11:52:30+00:00,19,19,539143,15421,490,90.0,4.0,0.0,42030.0
2026-03-07 11:53:00+00:00,19,19,539180,15427,490,37.0,6.0,0.0,42060.0
2026-03-07 11:53:30+00:00,19,19,539511,15442,490,331.0,15.0,0.0,42090.0
2026-03-07 11:54:00+00:00,19,19,539955,15453,492,444.0,12.0,2.0,42120.0
