timestep,rows_captured,unique_videos_captured,total_view_count,new_view_count,seconds_since_start
2026-03-07 07:01:30+00:00,17,17,336654,147.0,24570.0
2026-03-07 07:02:00+00:00,17,17,337064,410.0,24600.0
2026-03-07 07:02:30+00:00,17,17,337308,244.0,24630.0
2026-03-07 07:03:00+00:00,17,17,337437,129.0,24660.0
2026-03-07 07:03:30+00:00,17,17,337914,477.0,24690.0
2026-03-07 07:04:00+00:00,17,17,338373,459.0,24720.0
2026-03-07 07:04:30+00:00,17,17,339193,820.0,24750.0
2026-03-07 07:05:00+00:00,17,17,339453,260.0,24780.0
2026-03-07 07:05:30+00:00,17,17,339754,301.0,24810.0
2026-03-07 07:06:00+00:00,17,17,340368,614.0,24840.0
2026-03-07 07:06:30+00:00,17,17,340686,318.0,24870.0
2026-03-07 07:07:00+00:00,17,17,340928,242.0,24900.0
2026-03-07 07:07:30+00:00,17,17,341067,139.0,24930.0
2026-03-07 07:08:00+00:00,17,17,341547,480.0,24960.0
2026-03-07 07:08:30+00:00,17,17,341733,186.0,24990.0
2026-03-07 07:09:00+00:00,17,17,342134,401.0,25020.0
2026-03-07 07:09:30+00:00,18,18,343274,1140.0,25050.0
2026-03-07 07:10:00+00:00,18,18,343374,100.0,25080.0
2026-03-07 07:10:30+00:00,18,18,343522,148.0,25110.0
2026-03-07 07:11:00+00:00,18,18,343953,431.0,25140.0
2026-03-07 07:11:30+00:00,18,18,344206,253.0,25170.0
2026-03-07 07:12:00+00:00,18,18,344768,562.0,25200.0
2026-03-07 07:12:30+00:00,18,18,345151,383.0,25230.0
2026-03-07 07:13:00+00:00,18,18,345730,579.0,25260.0
2026-03-07 07:13:30+00:00,18,18,346215,485.0,25290.0
2026-03-07 07:14:00+00:00,18,18,347094,879.0,25320.0
2026-03-07 07:14:30+00:00,18,18,348774,1680.0,25350.0
2026-03-07 07:15:00+00:00,18,18,349112,338.0,25380.0
2026-03-07 07:15:30+00:00,18,18,349895,783.0,25410.0
2026-03-07 07:16:00+00:00,18,18,350042,147.0,25440.0
2026-03-07 07:16:30+00:00,18,18,350808,766.0,25470.0
2026-03-07 07:17:00+00:00,18,18,351053,245.0,25500.0
2026-03-07 07:17:30+00:00,18,18,351283,230.0,25530.0
2026-03-07 07:18:00+00:00,18,18,352119,836.0,25560.0
2026-03-07 07:18:30+00:00,18,18,352818,699.0,25590.0
2026-03-07 07:19:00+00:00,18,18,353421,603.0,25620.0
2026-03-07 07:19:30+00:00,19,19,355299,1878.0,25650.0
2026-03-07 07:20:00+00:00,0,0,0,0.0,25680.0
2026-03-07 07:20:30+00:00,38,19,712128,1223.0,25710.0
2026-03-07 07:21:00+00:00,0,0,0,0.0,25740.0
2026-03-07 07:21:30+00:00,19,19,356797,275.0,25770.0
2026-03-07 07:22:00+00:00,38,19,714816,768.0,25800.0
2026-03-07 07:22:30+00:00,0,0,0,0.0,25830.0
2026-03-07 07:23:00+00:00,19,19,357722,157.0,25860.0
2026-03-07 07:23:30+00:00,19,19,358402,680.0,25890.0
2026-03-07 07:24:00+00:00,19,19,359170,768.0,25920.0
2026-03-07 07:24:30+00:00,19,19,359995,825.0,25950.0
2026-03-07 07:25:00+00:00,19,19,361544,1549.0,25980.0
2026-03-07 07:25:30+00:00,19,19,361773,229.0,26010.0
2026-03-07 07:26:00+00:00,19,19,362386,613.0,26040.0
2026-03-07 07:26:30+00:00,19,19,362532,146.0,26070.0
2026-03-07 07:27:00+00:00,19,19,362793,261.0,26100.0
2026-03-07 07:27:30+00:00,19,19,362883,90.0,26130.0
2026-03-07 07:28:00+00:00,19,19,363291,408.0,26160.0
2026-03-07 07:28:30+00:00,19,19,363502,211.0,26190.0
2026-03-07 07:29:00+00:00,19,19,363749,247.0,26220.0
2026-03-07 07:29:30+00:00,19,19,364015,266.0,26250.0
2026-03-07 07:30:00+00:00,19,19,364725,710.0,26280.0
2026-03-07 07:30:30+00:00,19,19,364991,266.0,26310.0
2026-03-07 07:31:00+00:00,19,19,365110,119.0,26340.0
2026-03-07 07:31:30+00:00,19,19,365278,168.0,26370.0
2026-03-07 07:32:00+00:00,19,19,365676,398.0,26400.0
2026-03-07 07:32:30+00:00,19,19,365744,68.0,26430.0
2026-03-07 07:33:00+00:00,19,19,366087,343.0,26460.0
2026-03-07 07:33:30+00:00,19,19,366382,295.0,26490.0
2026-03-07 07:34:00+00:00,19,19,366459,77.0,26520.0
2026-03-07 07:34:30+00:00,19,19,367164,705.0,26550.0
2026-03-07 07:35:00+00:00,19,19,367303,139.0,26580.0
2026-03-07 07:35:30+00:00,19,19,367674,371.0,26610.0
2026-03-07 07:36:00+00:00,19,19,367858,184.0,26640.0
2026-03-07 07:36:30+00:00,19,19,368049,191.0,26670.0
2026-03-07 07:37:00+00:00,19,19,368221,172.0,26700.0
2026-03-07 07:37:30+00:00,19,19,368296,75.0,26730.0
2026-03-07 07:38:00+00:00,19,19,368587,291.0,26760.0
2026-03-07 07:38:30+00:00,19,19,368771,184.0,26790.0
2026-03-07 07:39:00+00:00,19,19,368957,186.0,26820.0
2026-03-07 07:39:30+00:00,19,19,369360,403.0,26850.0
2026-03-07 07:40:00+00:00,19,19,369835,475.0,26880.0
2026-03-07 07:40:30+00:00,0,0,0,0.0,26910.0
2026-03-07 07:41:00+00:00,38,19,740335,366.0,26940.0
2026-03-07 07:41:30+00:00,19,19,370401,200.0,26970.0
2026-03-07 07:42:00+00:00,19,19,370600,199.0,27000.0
2026-03-07 07:42:30+00:00,19,19,370770,170.0,27030.0
2026-03-07 07:43:00+00:00,0,0,0,0.0,27060.0
2026-03-07 07:43:30+00:00,19,19,371344,574.0,27090.0
2026-03-07 07:44:00+00:00,19,19,371711,367.0,27120.0
2026-03-07 07:44:30+00:00,19,19,372118,407.0,27150.0
2026-03-07 07:45:00+00:00,19,19,373981,1863.0,27180.0
2026-03-07 07:45:30+00:00,19,19,374156,175.0,27210.0
2026-03-07 07:46:00+00:00,19,19,374890,734.0,27240.0
2026-03-07 07:46:30+00:00,19,19,375546,656.0,27270.0
2026-03-07 07:47:00+00:00,19,19,375819,273.0,27300.0
2026-03-07 07:47:30+00:00,19,19,376018,199.0,27330.0
2026-03-07 07:48:00+00:00,19,19,376557,539.0,27360.0
2026-03-07 07:48:30+00:00,19,19,376709,152.0,27390.0
2026-03-07 07:49:00+00:00,19,19,377455,746.0,27420.0
2026-03-07 07:49:30+00:00,19,19,378015,560.0,27450.0
2026-03-07 07:50:00+00:00,19,19,379090,1075.0,27480.0
2026-03-07 07:50:30+00:00,19,19,379887,797.0,27510.0
2026-03-07 07:51:00+00:00,19,19,379990,103.0,27540.0
2026-03-07 07:51:30+00:00,19,19,380421,431.0,27570.0
2026-03-07 07:52:00+00:00,19,19,380713,292.0,27600.0
2026-03-07 07:52:30+00:00,19,19,380921,208.0,27630.0
2026-03-07 07:53:00+00:00,19,19,381584,663.0,27660.0
2026-03-07 07:53:30+00:00,19,19,381829,245.0,27690.0
2026-03-07 07:54:00+00:00,19,19,382970,1141.0,27720.0
2026-03-07 07:54:30+00:00,19,19,383902,932.0,27750.0
2026-03-07 07:55:00+00:00,19,19,384061,159.0,27780.0
2026-03-07 07:55:30+00:00,19,19,384612,551.0,27810.0
2026-03-07 07:56:00+00:00,19,19,384751,139.0,27840.0
2026-03-07 07:56:30+00:00,19,19,385215,464.0,27870.0
2026-03-07 07:57:00+00:00,19,19,385361,146.0,27900.0
2026-03-07 07:57:30+00:00,19,19,385501,140.0,27930.0
2026-03-07 07:58:00+00:00,19,19,386007,506.0,27960.0
2026-03-07 07:58:30+00:00,19,19,386271,264.0,27990.0
2026-03-07 07:59:00+00:00,19,19,386837,566.0,28020.0
2026-03-07 07:59:30+00:00,19,19,387557,720.0,28050.0
2026-03-07 08:00:00+00:00,19,19,387693,136.0,28080.0
2026-03-07 08:00:30+00:00,19,19,388168,475.0,28110.0
2026-03-07 08:01:00+00:00,19,19,388221,53.0,28140.0
2026-03-07 08:01:30+00:00,19,19,388445,224.0,28170.0
2026-03-07 08:02:00+00:00,19,19,388718,273.0,28200.0
2026-03-07 08:02:30+00:00,19,19,388769,51.0,28230.0
2026-03-07 08:03:00+00:00,0,0,0,0.0,28260.0
2026-03-07 08:03:30+00:00,19,19,389091,322.0,28290.0
2026-03-07 08:04:00+00:00,19,19,389442,351.0,28320.0
2026-03-07 08:04:30+00:00,19,19,389700,258.0,28350.0
2026-03-07 08:05:00+00:00,19,19,390253,553.0,28380.0
2026-03-07 08:05:30+00:00,19,19,390521,268.0,28410.0
2026-03-07 08:06:00+00:00,19,19,390930,409.0,28440.0
2026-03-07 08:06:30+00:00,19,19,390970,40.0,28470.0
2026-03-07 08:07:00+00:00,19,19,391406,436.0,28500.0
2026-03-07 08:07:30+00:00,19,19,391461,55.0,28530.0
2026-03-07 08:08:00+00:00,19,19,391570,109.0,28560.0
2026-03-07 08:08:30+00:00,19,19,392125,555.0,28590.0
2026-03-07 08:09:00+00:00,19,19,392358,233.0,28620.0
2026-03-07 08:09:30+00:00,19,19,392919,561.0,28650.0
2026-03-07 08:10:00+00:00,19,19,393336,417.0,28680.0
2026-03-07 08:10:30+00:00,19,19,393453,117.0,28710.0
2026-03-07 08:11:00+00:00,19,19,393785,332.0,28740.0
2026-03-07 08:11:30+00:00,19,19,394074,289.0,28770.0
2026-03-07 08:12:00+00:00,19,19,394311,237.0,28800.0
2026-03-07 08:12:30+00:00,19,19,394375,64.0,28830.0
2026-03-07 08:13:00+00:00,19,19,394523,148.0,28860.0
2026-03-07 08:13:30+00:00,19,19,395138,615.0,28890.0
2026-03-07 08:14:00+00:00,19,19,395503,365.0,28920.0
2026-03-07 08:14:30+00:00,19,19,397037,1534.0,28950.0
2026-03-07 08:15:00+00:00,19,19,397150,113.0,28980.0
2026-03-07 08:15:30+00:00,19,19,398281,1131.0,29010.0
2026-03-07 08:16:00+00:00,19,19,398313,32.0,29040.0
2026-03-07 08:16:30+00:00,19,19,398938,625.0,29070.0
2026-03-07 08:17:00+00:00,19,19,399121,183.0,29100.0
2026-03-07 08:17:30+00:00,19,19,399195,74.0,29130.0
2026-03-07 08:18:00+00:00,19,19,399864,669.0,29160.0
2026-03-07 08:18:30+00:00,19,19,400528,664.0,29190.0
2026-03-07 08:19:00+00:00,19,19,400901,373.0,29220.0
2026-03-07 08:19:30+00:00,19,19,402066,1165.0,29250.0
2026-03-07 08:20:00+00:00,19,19,402189,123.0,29280.0
2026-03-07 08:20:30+00:00,19,19,403360,1171.0,29310.0
2026-03-07 08:21:00+00:00,19,19,403377,17.0,29340.0
2026-03-07 08:21:30+00:00,19,19,403997,620.0,29370.0
2026-03-07 08:22:00+00:00,19,19,404177,180.0,29400.0
2026-03-07 08:22:30+00:00,19,19,404286,109.0,29430.0
2026-03-07 08:23:00+00:00,19,19,404922,636.0,29460.0
2026-03-07 08:23:30+00:00,19,19,405288,366.0,29490.0
2026-03-07 08:24:00+00:00,0,0,0,0.0,29520.0
2026-03-07 08:24:30+00:00,19,19,406041,753.0,29550.0
2026-03-07 08:25:00+00:00,19,19,407109,1068.0,29580.0
2026-03-07 08:25:30+00:00,19,19,407722,613.0,29610.0
2026-03-07 08:26:00+00:00,19,19,408296,574.0,29640.0
2026-03-07 08:26:30+00:00,19,19,408814,518.0,29670.0
2026-03-07 08:27:00+00:00,19,19,409166,352.0,29700.0
2026-03-07 08:27:30+00:00,19,19,409336,170.0,29730.0
2026-03-07 08:28:00+00:00,19,19,409445,109.0,29760.0
2026-03-07 08:28:30+00:00,19,19,410167,722.0,29790.0
2026-03-07 08:29:00+00:00,19,19,410543,376.0,29820.0
2026-03-07 08:29:30+00:00,19,19,410756,213.0,29850.0
2026-03-07 08:30:00+00:00,19,19,411408,652.0,29880.0
2026-03-07 08:30:30+00:00,19,19,411698,290.0,29910.0
2026-03-07 08:31:00+00:00,19,19,411732,34.0,29940.0
2026-03-07 08:31:30+00:00,19,19,411972,240.0,29970.0
2026-03-07 08:32:00+00:00,19,19,412075,103.0,30000.0
2026-03-07 08:32:30+00:00,19,19,412209,134.0,30030.0
2026-03-07 08:33:00+00:00,19,19,412251,42.0,30060.0
2026-03-07 08:33:30+00:00,19,19,412619,368.0,30090.0
2026-03-07 08:34:00+00:00,19,19,412908,289.0,30120.0
2026-03-07 08:34:30+00:00,19,19,413167,259.0,30150.0
2026-03-07 08:35:00+00:00,19,19,414785,1618.0,30180.0
2026-03-07 08:35:30+00:00,19,19,415310,525.0,30210.0
2026-03-07 08:36:00+00:00,19,19,415448,138.0,30240.0
2026-03-07 08:36:30+00:00,19,19,415806,358.0,30270.0
2026-03-07 08:37:00+00:00,19,19,415972,166.0,30300.0
2026-03-07 08:37:30+00:00,19,19,416151,179.0,30330.0
2026-03-07 08:38:00+00:00,19,19,416762,611.0,30360.0
2026-03-07 08:38:30+00:00,19,19,417118,356.0,30390.0
2026-03-07 08:39:00+00:00,19,19,417319,201.0,30420.0
2026-03-07 08:39:30+00:00,19,19,417887,568.0,30450.0
2026-03-07 08:40:00+00:00,19,19,418217,330.0,30480.0
2026-03-07 08:40:30+00:00,19,19,418276,59.0,30510.0
2026-03-07 08:41:00+00:00,19,19,418540,264.0,30540.0
2026-03-07 08:41:30+00:00,19,19,418790,250.0,30570.0
2026-03-07 08:42:00+00:00,19,19,418919,129.0,30600.0
2026-03-07 08:42:30+00:00,19,19,418994,75.0,30630.0
2026-03-07 08:43:00+00:00,19,19,419298,304.0,30660.0
2026-03-07 08:43:30+00:00,19,19,419435,137.0,30690.0
2026-03-07 08:44:00+00:00,19,19,419542,107.0,30720.0
2026-03-07 08:44:30+00:00,19,19,420824,1282.0,30750.0
2026-03-07 08:45:00+00:00,0,0,0,0.0,30780.0
2026-03-07 08:45:30+00:00,19,19,421041,217.0,30810.0
2026-03-07 08:46:00+00:00,19,19,421961,920.0,30840.0
2026-03-07 08:46:30+00:00,19,19,422017,56.0,30870.0
2026-03-07 08:47:00+00:00,19,19,422737,720.0,30900.0
2026-03-07 08:47:30+00:00,19,19,422888,151.0,30930.0
2026-03-07 08:48:00+00:00,19,19,423005,117.0,30960.0
2026-03-07 08:48:30+00:00,19,19,423627,622.0,30990.0
2026-03-07 08:49:00+00:00,19,19,424193,566.0,31020.0
2026-03-07 08:49:30+00:00,19,19,424515,322.0,31050.0
2026-03-07 08:50:00+00:00,19,19,425779,1264.0,31080.0
2026-03-07 08:50:30+00:00,19,19,426357,578.0,31110.0
2026-03-07 08:51:00+00:00,19,19,426746,389.0,31140.0
2026-03-07 08:51:30+00:00,19,19,426977,231.0,31170.0
2026-03-07 08:52:00+00:00,19,19,427267,290.0,31200.0
2026-03-07 08:52:30+00:00,19,19,427380,113.0,31230.0
2026-03-07 08:53:00+00:00,19,19,427727,347.0,31260.0
2026-03-07 08:53:30+00:00,19,19,427887,160.0,31290.0
2026-03-07 08:54:00+00:00,19,19,428114,269.0,31320.0
2026-03-07 08:54:30+00:00,19,19,428420,306.0,31350.0
2026-03-07 08:55:00+00:00,19,19,428985,565.0,31380.0
2026-03-07 08:55:30+00:00,19,19,429505,520.0,31410.0
2026-03-07 08:56:00+00:00,19,19,429874,369.0,31440.0
2026-03-07 08:56:30+00:00,19,19,430353,479.0,31470.0
2026-03-07 08:57:00+00:00,19,19,430633,280.0,31500.0
2026-03-07 08:57:30+00:00,19,19,430681,48.0,31530.0
2026-03-07 08:58:00+00:00,19,19,431273,592.0,31560.0
2026-03-07 08:58:30+00:00,19,19,431367,94.0,31590.0
2026-03-07 08:59:00+00:00,19,19,431774,407.0,31620.0
2026-03-07 08:59:30+00:00,19,19,433322,1548.0,31650.0
2026-03-07 09:00:00+00:00,19,19,433920,598.0,31680.0
2026-03-07 09:00:30+00:00,19,19,434433,513.0,31710.0
2026-03-07 09:01:00+00:00,19,19,434488,55.0,31740.0
2026-03-07 09:01:30+00:00,19,19,434745,257.0,31770.0
2026-03-07 09:02:00+00:00,19,19,434919,174.0,31800.0
2026-03-07 09:02:30+00:00,19,19,434941,22.0,31830.0
2026-03-07 09:03:00+00:00,19,19,435240,299.0,31860.0
2026-03-07 09:03:30+00:00,19,19,435467,227.0,31890.0
2026-03-07 09:04:00+00:00,19,19,435681,214.0,31920.0
2026-03-07 09:04:30+00:00,19,19,436292,611.0,31950.0
2026-03-07 09:05:00+00:00,19,19,436751,459.0,31980.0
2026-03-07 09:05:30+00:00,0,0,0,0.0,32010.0
2026-03-07 09:06:00+00:00,19,19,437037,286.0,32040.0
2026-03-07 09:06:30+00:00,19,19,437086,49.0,32070.0
2026-03-07 09:07:00+00:00,19,19,437497,411.0,32100.0
2026-03-07 09:07:30+00:00,19,19,437663,166.0,32130.0
2026-03-07 09:08:00+00:00,19,19,437807,144.0,32160.0
2026-03-07 09:08:30+00:00,19,19,438346,539.0,32190.0
2026-03-07 09:09:00+00:00,19,19,438869,523.0,32220.0
2026-03-07 09:09:30+00:00,19,19,439327,458.0,32250.0
2026-03-07 09:10:00+00:00,19,19,440357,1030.0,32280.0
2026-03-07 09:10:30+00:00,19,19,440836,479.0,32310.0
2026-03-07 09:11:00+00:00,19,19,441356,520.0,32340.0
2026-03-07 09:11:30+00:00,19,19,441601,245.0,32370.0
2026-03-07 09:12:00+00:00,19,19,441757,156.0,32400.0
2026-03-07 09:12:30+00:00,19,19,441865,108.0,32430.0
2026-03-07 09:13:00+00:00,19,19,442223,358.0,32460.0
2026-03-07 09:13:30+00:00,19,19,442363,140.0,32490.0
2026-03-07 09:14:00+00:00,19,19,442751,388.0,32520.0
2026-03-07 09:14:30+00:00,19,19,443037,286.0,32550.0
2026-03-07 09:15:00+00:00,19,19,444134,1097.0,32580.0
2026-03-07 09:15:30+00:00,19,19,444548,414.0,32610.0
2026-03-07 09:16:00+00:00,19,19,445082,534.0,32640.0
2026-03-07 09:16:30+00:00,19,19,445446,364.0,32670.0
2026-03-07 09:17:00+00:00,19,19,445539,93.0,32700.0
2026-03-07 09:17:30+00:00,19,19,445628,89.0,32730.0
2026-03-07 09:18:00+00:00,19,19,445821,193.0,32760.0
2026-03-07 09:18:30+00:00,19,19,446192,371.0,32790.0
2026-03-07 09:19:00+00:00,19,19,446697,505.0,32820.0
2026-03-07 09:19:30+00:00,19,19,447973,1276.0,32850.0
2026-03-07 09:20:00+00:00,19,19,448285,312.0,32880.0
2026-03-07 09:20:30+00:00,19,19,449975,1690.0,32910.0
2026-03-07 09:21:00+00:00,19,19,450020,45.0,32940.0
2026-03-07 09:21:30+00:00,19,19,450483,463.0,32970.0
2026-03-07 09:22:00+00:00,19,19,450644,161.0,33000.0
2026-03-07 09:22:30+00:00,19,19,450691,47.0,33030.0
2026-03-07 09:23:00+00:00,19,19,451041,350.0,33060.0
2026-03-07 09:23:30+00:00,19,19,451358,317.0,33090.0
2026-03-07 09:24:00+00:00,19,19,451425,67.0,33120.0
2026-03-07 09:24:30+00:00,19,19,452149,724.0,33150.0
2026-03-07 09:25:00+00:00,19,19,452492,343.0,33180.0
2026-03-07 09:25:30+00:00,19,19,452908,416.0,33210.0
2026-03-07 09:26:00+00:00,19,19,452969,61.0,33240.0
2026-03-07 09:26:30+00:00,0,0,0,0.0,33270.0
2026-03-07 09:27:00+00:00,19,19,453209,240.0,33300.0
2026-03-07 09:27:30+00:00,19,19,453330,121.0,33330.0
2026-03-07 09:28:00+00:00,19,19,453362,32.0,33360.0
2026-03-07 09:28:30+00:00,19,19,453682,320.0,33390.0
2026-03-07 09:29:00+00:00,19,19,454050,368.0,33420.0
2026-03-07 09:29:30+00:00,19,19,454240,190.0,33450.0
2026-03-07 09:30:00+00:00,19,19,455158,918.0,33480.0
2026-03-07 09:30:30+00:00,19,19,455622,464.0,33510.0
2026-03-07 09:31:00+00:00,19,19,456087,465.0,33540.0
2026-03-07 09:31:30+00:00,19,19,456245,158.0,33570.0
2026-03-07 09:32:00+00:00,19,19,456643,398.0,33600.0
2026-03-07 09:32:30+00:00,19,19,456729,86.0,33630.0
2026-03-07 09:33:00+00:00,19,19,456810,81.0,33660.0
2026-03-07 09:33:30+00:00,19,19,457072,262.0,33690.0
2026-03-07 09:34:00+00:00,19,19,457256,184.0,33720.0
2026-03-07 09:34:30+00:00,19,19,457371,115.0,33750.0
2026-03-07 09:35:00+00:00,19,19,457730,359.0,33780.0
2026-03-07 09:35:30+00:00,19,19,457916,186.0,33810.0
2026-03-07 09:36:00+00:00,19,19,458209,293.0,33840.0
2026-03-07 09:36:30+00:00,19,19,458597,388.0,33870.0
2026-03-07 09:37:00+00:00,19,19,458699,102.0,33900.0
2026-03-07 09:37:30+00:00,19,19,458781,82.0,33930.0
2026-03-07 09:38:00+00:00,19,19,458827,46.0,33960.0
2026-03-07 09:38:30+00:00,19,19,459463,636.0,33990.0
2026-03-07 09:39:00+00:00,19,19,459691,228.0,34020.0
2026-03-07 09:39:30+00:00,19,19,459858,167.0,34050.0
2026-03-07 09:40:00+00:00,19,19,460797,939.0,34080.0
2026-03-07 09:40:30+00:00,19,19,461552,755.0,34110.0
2026-03-07 09:41:00+00:00,19,19,461599,47.0,34140.0
2026-03-07 09:41:30+00:00,19,19,461990,391.0,34170.0
2026-03-07 09:42:00+00:00,19,19,462144,154.0,34200.0
2026-03-07 09:42:30+00:00,19,19,462168,24.0,34230.0
2026-03-07 09:43:00+00:00,19,19,462353,185.0,34260.0
2026-03-07 09:43:30+00:00,19,19,463338,985.0,34290.0
2026-03-07 09:44:00+00:00,19,19,463889,551.0,34320.0
2026-03-07 09:44:30+00:00,19,19,465166,1277.0,34350.0
2026-03-07 09:45:00+00:00,19,19,465568,402.0,34380.0
2026-03-07 09:45:30+00:00,19,19,466127,559.0,34410.0
2026-03-07 09:46:00+00:00,19,19,466137,10.0,34440.0
2026-03-07 09:46:30+00:00,19,19,466789,652.0,34470.0
2026-03-07 09:47:00+00:00,19,19,466869,80.0,34500.0
2026-03-07 09:47:30+00:00,0,0,0,0.0,34530.0
2026-03-07 09:48:00+00:00,19,19,466945,76.0,34560.0
2026-03-07 09:48:30+00:00,19,19,467427,482.0,34590.0
2026-03-07 09:49:00+00:00,19,19,467848,421.0,34620.0
2026-03-07 09:49:30+00:00,19,19,468137,289.0,34650.0
2026-03-07 09:50:00+00:00,19,19,469344,1207.0,34680.0
2026-03-07 09:50:30+00:00,19,19,469987,643.0,34710.0
2026-03-07 09:51:00+00:00,19,19,470599,612.0,34740.0
2026-03-07 09:51:30+00:00,19,19,470618,19.0,34770.0
2026-03-07 09:52:00+00:00,19,19,471203,585.0,34800.0
2026-03-07 09:52:30+00:00,19,19,471285,82.0,34830.0
2026-03-07 09:53:00+00:00,19,19,471350,65.0,34860.0
2026-03-07 09:53:30+00:00,19,19,471851,501.0,34890.0
2026-03-07 09:54:00+00:00,19,19,472098,247.0,34920.0
2026-03-07 09:54:30+00:00,19,19,472778,680.0,34950.0
2026-03-07 09:55:00+00:00,19,19,473904,1126.0,34980.0
2026-03-07 09:55:30+00:00,19,19,474365,461.0,35010.0
2026-03-07 09:56:00+00:00,19,19,475049,684.0,35040.0
2026-03-07 09:56:30+00:00,19,19,475466,417.0,35070.0
2026-03-07 09:57:00+00:00,19,19,475666,200.0,35100.0
2026-03-07 09:57:30+00:00,19,19,475737,71.0,35130.0
2026-03-07 09:58:00+00:00,19,19,475790,53.0,35160.0
2026-03-07 09:58:30+00:00,19,19,476260,470.0,35190.0
2026-03-07 09:59:00+00:00,19,19,476555,295.0,35220.0
2026-03-07 09:59:30+00:00,19,19,476790,235.0,35250.0
2026-03-07 10:00:00+00:00,19,19,477907,1117.0,35280.0
2026-03-07 10:00:30+00:00,19,19,477974,67.0,35310.0
2026-03-07 10:01:00+00:00,19,19,478530,556.0,35340.0
2026-03-07 10:01:30+00:00,19,19,479041,511.0,35370.0
2026-03-07 10:02:00+00:00,19,19,479245,204.0,35400.0
2026-03-07 10:02:30+00:00,19,19,479404,159.0,35430.0
2026-03-07 10:03:00+00:00,19,19,479849,445.0,35460.0
2026-03-07 10:03:30+00:00,19,19,480284,435.0,35490.0
2026-03-07 10:04:00+00:00,19,19,480478,194.0,35520.0
2026-03-07 10:04:30+00:00,19,19,481515,1037.0,35550.0
2026-03-07 10:05:00+00:00,19,19,482074,559.0,35580.0
2026-03-07 10:05:30+00:00,19,19,482570,496.0,35610.0
2026-03-07 10:06:00+00:00,19,19,482612,42.0,35640.0
2026-03-07 10:06:30+00:00,19,19,483164,552.0,35670.0
2026-03-07 10:07:00+00:00,19,19,483236,72.0,35700.0
2026-03-07 10:07:30+00:00,19,19,483308,72.0,35730.0
2026-03-07 10:08:00+00:00,19,19,483803,495.0,35760.0
2026-03-07 10:08:30+00:00,0,0,0,0.0,35790.0
2026-03-07 10:09:00+00:00,19,19,484342,539.0,35820.0
2026-03-07 10:09:30+00:00,19,19,484437,95.0,35850.0
2026-03-07 10:10:00+00:00,19,19,485452,1015.0,35880.0
2026-03-07 10:10:30+00:00,19,19,485854,402.0,35910.0
2026-03-07 10:11:00+00:00,19,19,486448,594.0,35940.0
2026-03-07 10:11:30+00:00,19,19,486479,31.0,35970.0
2026-03-07 10:12:00+00:00,19,19,486956,477.0,36000.0
2026-03-07 10:12:30+00:00,19,19,487037,81.0,36030.0
2026-03-07 10:13:00+00:00,19,19,487133,96.0,36060.0
2026-03-07 10:13:30+00:00,19,19,487551,418.0,36090.0
2026-03-07 10:14:00+00:00,19,19,488415,864.0,36120.0
2026-03-07 10:14:30+00:00,19,19,488731,316.0,36150.0
2026-03-07 10:15:00+00:00,19,19,489958,1227.0,36180.0
2026-03-07 10:15:30+00:00,19,19,490793,835.0,36210.0
2026-03-07 10:16:00+00:00,19,19,490815,22.0,36240.0
2026-03-07 10:16:30+00:00,19,19,491045,230.0,36270.0
2026-03-07 10:17:00+00:00,19,19,491163,118.0,36300.0
2026-03-07 10:17:30+00:00,19,19,491222,59.0,36330.0
2026-03-07 10:18:00+00:00,19,19,491381,159.0,36360.0
2026-03-07 10:18:30+00:00,19,19,491539,158.0,36390.0
2026-03-07 10:19:00+00:00,19,19,491664,125.0,36420.0
2026-03-07 10:19:30+00:00,19,19,491926,262.0,36450.0
2026-03-07 10:20:00+00:00,19,19,492533,607.0,36480.0
2026-03-07 10:20:30+00:00,19,19,492895,362.0,36510.0
2026-03-07 10:21:00+00:00,19,19,493132,237.0,36540.0
2026-03-07 10:21:30+00:00,19,19,493347,215.0,36570.0
2026-03-07 10:22:00+00:00,19,19,493447,100.0,36600.0
2026-03-07 10:22:30+00:00,19,19,493493,46.0,36630.0
2026-03-07 10:23:00+00:00,19,19,493597,104.0,36660.0
2026-03-07 10:23:30+00:00,19,19,493959,362.0,36690.0
2026-03-07 10:24:00+00:00,19,19,494796,837.0,36720.0
2026-03-07 10:24:30+00:00,19,19,495850,1054.0,36750.0
2026-03-07 10:25:00+00:00,19,19,495962,112.0,36780.0
2026-03-07 10:25:30+00:00,19,19,496802,840.0,36810.0
2026-03-07 10:26:00+00:00,19,19,496851,49.0,36840.0
2026-03-07 10:26:30+00:00,19,19,497133,282.0,36870.0
2026-03-07 10:27:00+00:00,19,19,497189,56.0,36900.0
2026-03-07 10:27:30+00:00,19,19,497243,54.0,36930.0
2026-03-07 10:28:00+00:00,19,19,497390,147.0,36960.0
2026-03-07 10:28:30+00:00,0,0,0,0.0,36990.0
2026-03-07 10:29:00+00:00,19,19,497674,284.0,37020.0
2026-03-07 10:29:30+00:00,19,19,497762,88.0,37050.0
2026-03-07 10:30:00+00:00,19,19,498298,536.0,37080.0
2026-03-07 10:30:30+00:00,19,19,498484,186.0,37110.0
2026-03-07 10:31:00+00:00,19,19,498708,224.0,37140.0
2026-03-07 10:31:30+00:00,19,19,498733,25.0,37170.0
2026-03-07 10:32:00+00:00,19,19,498933,200.0,37200.0
