timestep,S,V,target_S,target_V,pred_target_S,pred_target_V
2026-03-07 02:40:00+00:00,464.90909090909093,750.0,-43.72727272727269,750.0,0.271645492212949,-76.31693928029065
2026-03-07 02:45:00+00:00,426.45454545454544,510.0,-38.454545454545496,-240.0,6.864383115383227,-58.18979534383223
2026-03-07 02:50:00+00:00,366.90909090909093,1353.3333333333333,-59.545454545454504,843.3333333333333,-23.879298236580397,-99.49451728426706
2026-03-07 02:55:00+00:00,367.0,1647.3333333333333,0.09090909090906507,294.0,-33.071235985854365,-98.05944169265572
2026-03-07 03:00:00+00:00,409.27272727272725,1833.25,42.27272727272725,185.91666666666674,-40.553353683396764,-92.28627468408284
2026-03-07 03:05:00+00:00,357.6666666666667,2728.25,-51.606060606060566,895.0,-65.77564927882497,-23.03722586003258
2026-03-07 03:10:00+00:00,394.75,2789.25,37.083333333333314,61.0,-72.1382284318797,-14.628103674109548
2026-03-07 03:15:00+00:00,413.4166666666667,2546.25,18.666666666666686,-243.0,-65.82434403343704,-42.174445428988214
2026-03-07 03:20:00+00:00,386.0,2367.75,-27.416666666666686,-178.5,-57.220356434970604,-59.75304105049758
2026-03-07 03:25:00+00:00,349.84615384615387,2319.0,-36.15384615384613,-48.75,-52.66157362121237,-64.58873840783033
2026-03-07 03:30:00+00:00,389.6923076923077,2273.0,39.84615384615381,-46.0,-54.38879302061312,-67.47467546551997
2026-03-07 03:35:00+00:00,316.3076923076923,2298.5,-73.38461538461536,25.5,-49.316374121289165,-66.9083291352629
2026-03-07 03:40:00+00:00,340.38461538461536,1983.25,24.076923076923038,-315.25,-42.14263670421732,-86.91230229549083
2026-03-07 03:45:00+00:00,389.0,1533.0,48.61538461538464,-450.25,-29.812360327456155,-99.29453185252966
2026-03-07 03:50:00+00:00,454.61538461538464,1633.8,65.61538461538464,100.79999999999995,-34.53287732133236,-97.07458546045856
2026-03-07 03:55:00+00:00,399.15384615384613,1663.4,-55.46153846153851,29.600000000000136,-34.38517776310137,-97.287123788258
2026-03-07 04:00:00+00:00,244.07692307692307,1566.0,-155.07692307692307,-97.40000000000009,-28.030293650983047,-100.9239632245543
2026-03-07 04:05:00+00:00,263.3076923076923,1544.6,19.230769230769255,-21.40000000000009,-27.984501971920366,-100.86136379824532
2026-03-07 04:10:00+00:00,316.5,1086.1666666666667,53.19230769230768,-458.43333333333317,-16.643957253510933,-94.20930324406982
