timestep,S,V,target_S,target_V,pred_target_S,pred_target_V
2026-03-07 07:52:00+00:00,500.0,5184.0,908.0,7699.0,684.5493735581354,3288.0196333617564
2026-03-07 07:53:00+00:00,908.0,7699.0,2073.0,1837.0,758.7644607431231,4518.549101801588
2026-03-07 07:54:00+00:00,2073.0,1837.0,710.0,4189.0,1032.414656948437,4259.745118234188
2026-03-07 07:55:00+00:00,710.0,4189.0,603.0,5949.0,767.9111693719657,3634.5650840287553
2026-03-07 07:56:00+00:00,603.0,5949.0,286.0,3714.0,710.2349164915279,3543.915854400812
2026-03-07 07:57:00+00:00,286.0,3714.0,770.0,5433.0,610.1609671475386,2891.109381250368
2026-03-07 07:58:00+00:00,770.0,5433.0,1286.0,2956.0,766.5040562361904,3915.197094539242
2026-03-07 07:59:00+00:00,1286.0,2956.0,611.0,2486.0,935.5283477530448,4157.6584609012325
2026-03-07 08:00:00+00:00,611.0,2486.0,277.0,7307.0,756.721709208477,3231.0974083411597
2026-03-07 08:01:00+00:00,277.0,7307.0,324.0,2245.0,585.4009828219981,2516.1283422358424
2026-03-07 08:02:00+00:00,324.0,2245.0,322.0,1154.0,636.9519495275273,2914.1612728924633
2026-03-07 08:03:00+00:00,322.0,1154.0,609.0,4642.0,643.3179622420523,2827.2452373550145
2026-03-07 08:04:00+00:00,609.0,4642.0,821.0,3129.0,728.6527957955658,3493.3550106427965
2026-03-07 08:05:00+00:00,821.0,3129.0,449.0,4906.0,819.4381681528746,3611.3754197697394
2026-03-07 08:06:00+00:00,449.0,4906.0,491.0,6474.0,668.538547525253,3177.2182132815633
2026-03-07 08:07:00+00:00,491.0,6474.0,664.0,3092.0,668.1484881314661,3239.317626758443
2026-03-07 08:08:00+00:00,664.0,3092.0,794.0,2708.0,768.1590351841187,3395.5055355646336
2026-03-07 08:09:00+00:00,794.0,2708.0,534.0,3435.0,817.9920702498928,3479.075343098768
2026-03-07 08:10:00+00:00,534.0,3435.0,621.0,7049.0,715.9578861162855,3259.2486621766097
2026-03-07 08:11:00+00:00,621.0,7049.0,301.0,2820.0,701.5921080653983,3595.3935961669076
2026-03-07 08:12:00+00:00,301.0,2820.0,763.0,4830.0,622.4753704204975,2911.7607404375917
2026-03-07 08:13:00+00:00,763.0,4830.0,1899.0,2769.0,774.1471929291587,3824.8195230097394
2026-03-07 08:14:00+00:00,1899.0,2769.0,1244.0,3405.0,996.2656510336672,4799.976896081518
2026-03-07 08:15:00+00:00,1244.0,3405.0,657.0,12567.0,916.2690908001939,4288.635927490301
2026-03-07 08:16:00+00:00,657.0,12567.0,257.0,3040.0,636.2197443124167,3055.2312477942182
2026-03-07 08:17:00+00:00,257.0,3040.0,1333.0,3974.0,600.5896674131626,2858.512447493427
2026-03-07 08:18:00+00:00,1333.0,3974.0,1538.0,2116.0,915.2548461539625,4660.731929723957
2026-03-07 08:19:00+00:00,1538.0,2116.0,1294.0,3020.0,997.5157346753366,4003.470110744859
2026-03-07 08:20:00+00:00,1294.0,3020.0,637.0,11009.0,935.2039788595732,4195.862489683083
2026-03-07 08:21:00+00:00,637.0,11009.0,289.0,3146.0,653.6332145877925,3273.0969411090814
2026-03-07 08:22:00+00:00,289.0,3146.0,1002.0,3621.0,614.9235861130836,2900.6493657855463
2026-03-07 08:23:00+00:00,1002.0,3621.0,753.0,1402.0,860.024436567065,3999.9803133741175
2026-03-07 08:24:00+00:00,753.0,1402.0,1681.0,4565.0,824.9282404289088,3108.9480885320704
2026-03-07 08:25:00+00:00,1681.0,4565.0,1092.0,13499.0,926.1414755650512,5576.838799325441
2026-03-07 08:26:00+00:00,1092.0,13499.0,522.0,3618.0,656.5219878983096,5327.577269224614
2026-03-07 08:27:00+00:00,522.0,3618.0,831.0,5956.0,709.3429231415995,3257.576588350678
2026-03-07 08:28:00+00:00,831.0,5956.0,589.0,2038.0,773.6394299220301,4123.906075792527
2026-03-07 08:29:00+00:00,589.0,2038.0,942.0,2132.0,753.748960704645,3132.284686868867
2026-03-07 08:30:00+00:00,942.0,2132.0,274.0,4598.0,874.0078748585755,3470.168157500416
2026-03-07 08:31:00+00:00,274.0,4598.0,237.0,3980.0,599.7022084145217,2832.183410519057
2026-03-07 08:32:00+00:00,237.0,3980.0,410.0,2780.0,586.4490423312129,2800.625799696278
2026-03-07 08:33:00+00:00,410.0,2780.0,548.0,1105.0,671.7029168228916,3040.2291312337716
2026-03-07 08:34:00+00:00,548.0,1105.0,2143.0,3140.0,747.8584109565992,2928.8956434024585
2026-03-07 08:35:00+00:00,2143.0,3140.0,496.0,11542.0,971.6040807974307,5386.414308843358
2026-03-07 08:36:00+00:00,496.0,11542.0,345.0,3570.0,617.5348105617047,2478.3479766812657
2026-03-07 08:37:00+00:00,345.0,3570.0,967.0,4233.0,637.2429213383616,2983.7189327421193
2026-03-07 08:38:00+00:00,967.0,4233.0,769.0,1417.0,838.9853377490381,4105.191297916962
2026-03-07 08:39:00+00:00,769.0,1417.0,389.0,4189.0,830.4551478408534,3122.739710950147
2026-03-07 08:40:00+00:00,389.0,4189.0,514.0,7143.0,651.1363812034017,3060.3959972333296
2026-03-07 08:41:00+00:00,514.0,7143.0,204.0,2602.0,668.5848571752825,3267.1887966582713
2026-03-07 08:42:00+00:00,204.0,2602.0,441.0,4445.0,576.9990956188822,2798.1648024105457
2026-03-07 08:43:00+00:00,441.0,4445.0,1389.0,2235.0,669.7330864818267,3158.3887788370057
2026-03-07 08:44:00+00:00,1389.0,2235.0,217.0,2343.0,972.934621076899,3929.9685924714768
2026-03-07 08:45:00+00:00,217.0,2343.0,976.0,9217.0,584.6038519708947,2812.3995373537095
2026-03-07 08:46:00+00:00,976.0,9217.0,871.0,7996.0,739.9889561506716,4856.003758326096
2026-03-07 08:47:00+00:00,871.0,7996.0,739.0,5115.0,746.2727775994958,4413.453033063205
2026-03-07 08:48:00+00:00,739.0,5115.0,888.0,1517.0,762.7583658786194,3809.333615376588
2026-03-07 08:49:00+00:00,888.0,1517.0,1842.0,3052.0,869.1330157161476,3227.670621611729
2026-03-07 08:50:00+00:00,1842.0,3052.0,620.0,6932.0,984.8363449542862,4924.001677736123
2026-03-07 08:51:00+00:00,620.0,6932.0,403.0,2571.0,702.8169475353848,3594.2221362436335
2026-03-07 08:52:00+00:00,403.0,2571.0,507.0,2908.0,670.4127057251166,3016.9232492459582
2026-03-07 08:53:00+00:00,507.0,2908.0,575.0,930.0,711.0418621843381,3169.341355337193
