timestep,S,V,target_S,target_V,pred_target_S,pred_target_V
2026-03-07 02:40:00+00:00,5114.0,750.0,-481.0,750.0,559.5008345702349,-115.59452771323893
2026-03-07 02:45:00+00:00,4691.0,1530.0,-423.0,780.0,449.20155179216465,-228.88579789249314
2026-03-07 02:50:00+00:00,4036.0,4060.0,-655.0,2530.0,224.75290166240333,-517.6583410216354
2026-03-07 02:55:00+00:00,4037.0,4942.0,1.0,882.0,174.72698286458703,-585.7595792039983
2026-03-07 03:00:00+00:00,4502.0,7333.0,465.0,2391.0,57.841159605322815,-674.3766769692958
2026-03-07 03:05:00+00:00,4292.0,10913.0,-210.0,3580.0,-167.20249524098446,-613.3449170319413
2026-03-07 03:10:00+00:00,4737.0,11157.0,445.0,244.0,-186.78190965608778,-576.4605631171769
2026-03-07 03:15:00+00:00,4961.0,10185.0,224.0,-972.0,-120.69186992796358,-617.456804640704
2026-03-07 03:20:00+00:00,4632.0,9471.0,-329.0,-714.0,-75.88963665274352,-657.7785098408277
2026-03-07 03:25:00+00:00,4548.0,9276.0,-84.0,-195.0,-64.54385461624078,-666.3473010510763
2026-03-07 03:30:00+00:00,5066.0,9092.0,518.0,-184.0,-42.00709471649556,-648.8063729904477
2026-03-07 03:35:00+00:00,4112.0,9194.0,-954.0,102.0,-65.88562505852131,-686.4772492700301
2026-03-07 03:40:00+00:00,4425.0,7933.0,313.0,-1261.0,17.204405389783457,-683.5729779399024
2026-03-07 03:45:00+00:00,5057.0,7665.0,632.0,-268.0,59.34506239359612,-659.4322764777363
2026-03-07 03:50:00+00:00,5910.0,8169.0,853.0,504.0,57.379632569052525,-628.8085090769906
2026-03-07 03:55:00+00:00,5189.0,8317.0,-721.0,148.0,17.49294085241923,-654.9369892832308
2026-03-07 04:00:00+00:00,3173.0,7830.0,-2016.0,-487.0,-13.457119547409913,-727.6831962642051
2026-03-07 04:05:00+00:00,3423.0,7723.0,250.0,-107.0,-2.007422710409833,-717.3995545889089
2026-03-07 04:10:00+00:00,4431.0,6517.0,1008.0,-1206.0,105.70827587819267,-655.8856119025454
2026-03-07 04:15:00+00:00,8339.0,7704.0,3908.0,1187.0,243.7653632278796,-544.3654976082794
2026-03-07 04:20:00+00:00,5518.0,6407.0,-2821.0,-1297.0,177.83228043896347,-620.2547310798113
2026-03-07 04:25:00+00:00,5868.0,6783.0,350.0,376.0,170.0202661351234,-619.7275540931779
2026-03-07 04:30:00+00:00,5171.0,7627.0,-697.0,844.0,67.0775398072839,-655.1662977498297
2026-03-07 04:35:00+00:00,4989.0,6199.0,-182.0,-1428.0,159.36903631412517,-628.2653240879765
2026-03-07 04:40:00+00:00,5175.0,11438.0,186.0,5239.0,-210.30106071633037,-535.124534942925
2026-03-07 04:45:00+00:00,5986.0,12775.0,811.0,1337.0,-327.31581054160426,-375.00208012903965
2026-03-07 04:50:00+00:00,5641.0,12916.0,-345.0,141.0,-330.8658640323915,-380.7622943540746
2026-03-07 04:55:00+00:00,5169.0,12756.0,-472.0,-160.0,-306.1262987824887,-424.4754401296782
2026-03-07 05:00:00+00:00,3161.0,12166.0,-2008.0,-590.0,-206.63853411315117,-590.0073945088193
2026-03-07 05:05:00+00:00,5126.0,14577.0,1965.0,2411.0,-436.30031397168364,-215.23138175805062
2026-03-07 05:10:00+00:00,5008.0,13297.0,-118.0,-1280.0,-339.6992782114087,-378.35032606196603
2026-03-07 05:15:00+00:00,5152.0,13156.0,144.0,-141.0,-334.6587042042997,-384.75150023038657
2026-03-07 05:20:00+00:00,3827.0,13179.0,-1325.0,23.0,-283.9141415210615,-461.96964666652195
2026-03-07 05:25:00+00:00,3513.0,14522.0,-314.0,1343.0,-335.6149616870895,-329.4817407341592
2026-03-07 05:30:00+00:00,4810.0,15894.0,1297.0,1372.0,-508.0737179639523,-42.494242054104035
2026-03-07 05:35:00+00:00,4648.0,18087.0,-162.0,2193.0,-639.2713136465685,345.93510321729735
2026-03-07 05:40:00+00:00,7321.0,22947.0,2673.0,4860.0,-1395.0163495789166,1865.1560672647843
2026-03-07 05:45:00+00:00,5817.0,21791.0,-1504.0,-1156.0,-1061.8044492402612,1362.7050003499571
2026-03-07 05:50:00+00:00,5108.0,19238.0,-709.0,-2553.0,-770.402163243118,635.9262625807945
2026-03-07 05:55:00+00:00,4322.0,19266.0,-786.0,28.0,-675.5588046370997,573.3171062657048
2026-03-07 06:00:00+00:00,4365.0,18208.0,43.0,-1058.0,-616.0049418305734,347.38849129293664
2026-03-07 06:05:00+00:00,4809.0,17527.0,444.0,-681.0,-618.5195824865172,247.2139258142788
2026-03-07 06:10:00+00:00,3395.0,19422.0,-1414.0,1895.0,-561.7560964556767,526.9725820769798
2026-03-07 06:15:00+00:00,6268.0,26103.0,2873.0,6681.0,-1508.4829028552465,2843.314330760111
2026-03-07 06:20:00+00:00,6366.0,25224.0,98.0,-879.0,-1449.8481912639586,2530.870226155944
2026-03-07 06:25:00+00:00,4675.0,22512.0,-1691.0,-2712.0,-933.3005774271352,1457.3857543884112
2026-03-07 06:30:00+00:00,4630.0,20635.0,-45.0,-1877.0,-803.3686122565308,933.4467642313799
2026-03-07 06:35:00+00:00,4834.0,21274.0,204.0,639.0,-875.8786735976039,1121.9026889991485
2026-03-07 06:40:00+00:00,4760.0,25379.0,-74.0,4105.0,-1139.716340328325,2400.935565439285
2026-03-07 06:45:00+00:00,6767.0,24430.0,2007.0,-949.0,-1450.6996848820706,2296.4511495449437
2026-03-07 06:50:00+00:00,6492.0,23756.0,-275.0,-674.0,-1339.9046593910032,2038.667317493432
2026-03-07 06:55:00+00:00,4291.0,20092.0,-2201.0,-3664.0,-721.508470975058,765.6571473800319
2026-03-07 07:00:00+00:00,3716.0,17589.0,-575.0,-2503.0,-509.449031916484,171.59703623000004
2026-03-07 07:05:00+00:00,4081.0,21375.0,365.0,3786.0,-765.894651979509,1075.9993069967184
2026-03-07 07:10:00+00:00,5500.0,21232.0,1419.0,-143.0,-970.854065446406,1175.0266003507056
2026-03-07 07:15:00+00:00,6525.0,23052.0,1025.0,1820.0,-1280.8845699492574,1814.8694220569205
2026-03-07 07:20:00+00:00,4696.0,25980.0,-1829.0,2928.0,-1166.0508441334855,2610.7519862022436
2026-03-07 07:25:00+00:00,4020.0,16836.0,-676.0,-9144.0,-499.41201105271443,57.30144696737675
2026-03-07 07:30:00+00:00,3149.0,16919.0,-871.0,83.0,-416.8345438537606,4.7914769158181985
2026-03-07 07:35:00+00:00,2196.0,19232.0,-953.0,2313.0,-385.13917481051396,379.0637431320605
2026-03-07 07:40:00+00:00,2758.0,20003.0,562.0,771.0,-495.1786027348953,604.0783826493687
2026-03-07 07:45:00+00:00,5897.0,28527.0,3139.0,8524.0,-1632.728556904956,3770.1036121892175
2026-03-07 07:50:00+00:00,5887.0,27187.0,-10.0,-1340.0,-1519.2769114789435,3217.1672971845355
2026-03-07 07:55:00+00:00,3655.0,22241.0,-2232.0,-4946.0,-742.1093082072956,1274.3862867385192
2026-03-07 08:00:00+00:00,2143.0,17834.0,-1512.0,-4407.0,-335.2767254269506,90.92434130595433
2026-03-07 08:05:00+00:00,3219.0,20309.0,1076.0,2475.0,-577.6726560557429,719.9144582573973
2026-03-07 08:10:00+00:00,4118.0,20903.0,899.0,594.0,-744.3990776830212,954.3381146622538
2026-03-07 08:15:00+00:00,5029.0,25102.0,911.0,4199.0,-1175.9746765862308,2334.040467391933
2026-03-07 08:20:00+00:00,3975.0,22198.0,-1054.0,-2904.0,-795.082589337765,1294.513336243045
2026-03-07 08:25:00+00:00,4715.0,29676.0,740.0,7478.0,-1415.44340046486,4112.562913463176
2026-03-07 08:30:00+00:00,2411.0,14595.0,-2304.0,-15081.0,-258.77817230568127,-393.56174699451384
2026-03-07 08:35:00+00:00,4720.0,23902.0,2309.0,9307.0,-1033.242086880702,1893.8633673905558
2026-03-07 08:40:00+00:00,2937.0,20614.0,-1783.0,-3288.0,-547.3056138683381,768.8414738107471
2026-03-07 08:45:00+00:00,3691.0,26188.0,754.0,5574.0,-953.413150688332,2567.6003216388094
2026-03-07 08:50:00+00:00,3947.0,16393.0,256.0,-9795.0,-467.83261725486767,-24.29995480438686
2026-03-07 08:55:00+00:00,4902.0,25540.0,955.0,9147.0,-1180.3924023731454,2474.9901666149435
2026-03-07 09:00:00+00:00,2970.0,17948.0,-1932.0,-7592.0,-441.07798185881535,180.24695941582377
2026-03-07 09:05:00+00:00,3035.0,18639.0,65.0,691.0,-478.3817376904594,325.0987364455223
2026-03-07 09:10:00+00:00,3710.0,20083.0,675.0,1444.0,-639.0168022323007,710.2278342185158
2026-03-07 09:15:00+00:00,4936.0,21399.0,1226.0,1316.0,-899.8602271456652,1165.9509475910165
2026-03-07 09:20:00+00:00,4176.0,20714.0,-760.0,-685.0,-742.0662134896224,910.943019346691
2026-03-07 09:25:00+00:00,2091.0,13770.0,-2085.0,-6944.0,-209.1271836648489,-508.13337820698234
2026-03-07 09:30:00+00:00,3131.0,19076.0,1040.0,5306.0,-510.00670056993505,426.7639560044409
2026-03-07 09:35:00+00:00,2487.0,17584.0,-644.0,-1492.0,-369.28873674511675,72.06040632207062
2026-03-07 09:40:00+00:00,5308.0,21029.0,2821.0,3445.0,-927.8880960411162,1101.4873621685472
2026-03-07 09:45:00+00:00,2971.0,19739.0,-2337.0,-1290.0,-516.0842087467533,561.7165272042619
2026-03-07 09:50:00+00:00,4641.0,20863.0,1670.0,1124.0,-819.8356552571324,993.7083081367568
2026-03-07 09:55:00+00:00,4012.0,21040.0,-629.0,177.0,-736.020776466602,980.0519758459823
2026-03-07 10:00:00+00:00,4725.0,23697.0,713.0,2657.0,-1020.5521398118015,1828.214201518491
2026-03-07 10:05:00+00:00,2922.0,20971.0,-1803.0,-2726.0,-559.6165321722692,857.6864400344422
2026-03-07 10:10:00+00:00,4294.0,22835.0,1372.0,1864.0,-887.6885015649368,1514.438412615915
2026-03-07 10:15:00+00:00,3195.0,15105.0,-1099.0,-7730.0,-340.04520315555027,-274.13639048561157
2026-03-07 10:20:00+00:00,3924.0,13584.0,729.0,-1521.0,-310.64402087556766,-413.63968039612377
2026-03-07 10:25:00+00:00,1912.0,15596.0,-2012.0,2012.0,-245.75234448070472,-295.63917618331294
2026-03-07 10:30:00+00:00,1736.0,11965.0,-176.0,-3631.0,-139.9414582056539,-682.7376401192154
2026-03-07 10:35:00+00:00,4710.0,23331.0,2974.0,11366.0,-993.5078773684345,1710.58614654006
2026-03-07 10:40:00+00:00,3599.0,19895.0,-1111.0,-3436.0,-613.4984742124784,655.055895483085
2026-03-07 10:45:00+00:00,2607.0,22177.0,-992.0,2282.0,-552.0530202358202,1150.1036946336721
2026-03-07 10:50:00+00:00,2870.0,13251.0,263.0,-8926.0,-239.3052932524379,-512.5421876828118
2026-03-07 10:55:00+00:00,2512.0,9793.0,-358.0,-3458.0,-96.83473519407549,-742.4947867561176
2026-03-07 11:00:00+00:00,2262.0,14569.0,-250.0,4776.0,-246.24885329235704,-406.65537359154604
2026-03-07 11:05:00+00:00,1696.0,14944.0,-566.0,375.0,-209.1658879359997,-398.1264175485091
2026-03-07 11:10:00+00:00,3840.0,22511.0,2144.0,7567.0,-788.8271031273279,1371.3425673874144
2026-03-07 11:15:00+00:00,3573.0,16110.0,-267.0,-6401.0,-419.47701396442045,-98.21973991322898
2026-03-07 11:20:00+00:00,3051.0,19562.0,-522.0,3452.0,-520.0809722198351,528.2256302904922
2026-03-07 11:25:00+00:00,1653.0,7351.0,-1398.0,-12211.0,-28.68573525242065,-770.2148221720197
2026-03-07 11:30:00+00:00,1494.0,7287.0,-159.0,-64.0,-29.9895246267975,-773.5714021068245
2026-03-07 11:35:00+00:00,777.0,5680.0,-717.0,-1607.0,-22.231363851691803,-714.9308987439371
2026-03-07 11:40:00+00:00,678.0,6644.0,-99.0,964.0,-34.66647334935825,-773.7817462537625
